Member,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
Conaway,20007185,SP,WELLS FARGO & COMPANY JR,NaN,S,04/20/2017,04/25/2017,"$15,001 - $50,000",New,WELLS FARGO & COMPANY JR SUBORDNTD SER K GLB VAR% PERPETUAL CALLABLE
Conaway,20007185,SP,Abbott Laboratories ,ABT,S,04/19/2017,04/24/2017,"$15,001 - $50,000",New,
Conaway,20007185,SP,International Business Machines,NaN,P,04/19/2017,04/24/2017,"$1,001 - $15,000",New,
Conaway,20007185,SP,International Business Machines,NaN,P,04/19/2017,04/24/2017,"$1,001 - $15,000",New,
Conaway,20007185,SP,UIT FIRST TRUST GLOBAL DIVID,NaN,S,04/17/2017,04/19/2017,"$100,001 - $250,000",New,UIT FIRST TRUST GLOBAL DIVID PORT SER 42 MONTHLY REINVEST Redemption
Conaway,20006839,SP,R2000 CLIRNS ISSUER CIBC CaP,NaN,P,02/6/2017,02/9/2017,"$15,001 - $50,000",New,"R2000 CLIRNS ISSUER CIBC CaP 20.40% SV 1,075.699 DUE 03/28/18"
Conaway,20006839,JT,INNaTE IMMUNoTHERaPEUTIC aUD,NaN,P,02/3/2017,02/8/2017,"$1,001 - $15,000",New,INNaTE IMMUNoTHERaPEUTIC aUD PaR oRDINaRY
Conaway,20006839,SP,R2000 CLIRNS ISSUER CIBC CaP,NaN,P,02/17/2017,02/23/2017,"$50,001 - $100,000",New,"R2000 CLIRNS ISSUER CIBC CaP 20.40% SV 1,075.699 DUE 03/28/18"
Conaway,20006694,JT,INNATE IMMUNOTHERAPEUTIC AUD,NaN,P,01/26/2017,01/31/2017,"$1,001 - $15,000",New,INNATE IMMUNOTHERAPEUTIC AUD PAR ORDINARY
Conaway,20006694,SP,R2000 STEPUP ISSUER BARC STEP,NaN,P,01/26/2017,02/2/2017,"$15,001 - $50,000",New,R2000 STEPUP ISSUER BARC STEP 35.00%
Conaway,20006694,SP,SP500 STEPUP ISSUER HSBC STEP,NaN,P,01/26/2017,02/2/2017,"$15,001 - $50,000",New,SP500 STEPUP ISSUER HSBC STEP 35.00%
Conaway,20006694,SP,SP500 STEPUP ISSUER HSBC STEP,NaN,P,01/26/2017,02/2/2017,"$50,001 - $100,000",New,SP500 STEPUP ISSUER HSBC STEP 35.00%
Conaway,20006694,SP,SPX/SX5E STEPUP ISS HSBC STEP,NaN,P,01/19/2017,01/24/2017,"$50,001 - $100,000",New,SPX/SX5E STEPUP ISS HSBC STEP 22.80%
Conaway,20006694,SP,US BANCORP JR SUBORDNTD,NaN,S,01/19/2017,01/24/2017,"$15,001 - $50,000",New,US BANCORP JR SUBORDNTDID Owner Asset Transaction Date Notification Amount
Conaway,20006694,SP,WELLS FARGO & COMPANY JR,NaN,S,01/19/2017,01/24/2017,"$15,001 - $50,000",New,WELLS FARGO & COMPANY JR SUBORDNTD SER
Conaway,20006694,SP,JP Morgan Chase & Co. ,JPM,S,01/18/2017,01/23/2017,"$1,001 - $15,000",New,
Conaway,20006694,SP,Philip Morris International Inc ,PM,P,01/18/2017,01/23/2017,"$1,001 - $15,000",New,
Conaway,20006694,SP,"Simon Property Group, Inc. ",SPG,P,01/18/2017,01/23/2017,"$1,001 - $15,000",New,
Conaway,20006694,SP,"Simon Property Group, Inc. ",SPG,P,01/18/2017,01/23/2017,"$1,001 - $15,000",NewID Owner Asset Transaction Date Notification Amount,
Conaway,20006694,SP,SP500 CLIRN ISSUER CS CAP 19.85%,NaN,S,01/17/2017,01/20/2017,"$100,001 - $250,000",New,SP500 CLIRN ISSUER CS CAP 19.85%
Conaway,20006694,SP,SP500 CLIRN ISSUER CS CAP 19.85%,NaN,S,01/17/2017,01/20/2017,"$15,001 - $50,000",New,SP500 CLIRN ISSUER CS CAP 19.85%
Conaway,20006694,SP,SP500 STEPUP ISSUER BNS STEP,NaN,S,01/17/2017,01/20/2017,"$100,001 - $250,000",New,SP500 STEPUP ISSUER BNS STEP 16.30%
Conaway,20008516,SP,,NaN,M36,(Merrill,Lynch),(Owner:,,
Conaway,20008516,SP,,NaN,M40,(Merrill,Lynch),(Owner:,,
Conaway,20008516,SP,,NaN,M81,(Merrill,Lynch),(Owner:,,Managed Account – Not self-directed
Conaway,20008516,SP,,NaN,M92,(Merrill,Lynch),(Owner:,,"Hon. K. Michael Conaway , 12/6/2017"
Conaway,20008329,SP,,NaN,M81,(Merrill,Lynch),(Owner:,,Managed Account – Not self-directed
Conaway,20008329,SP,,NaN,M92,(Merrill,Lynch),(Owner:,,"Hon. K. Michael Conaway , 11/4/2017"
Conaway,20008162,SP,,NaN,M37,(Merrill,Lynch),(Owner:,,
Conaway,20008162,SP,,NaN,M40,(Merrill,Lynch),(Owner:,,
Conaway,20008162,SP,,NaN,M81,(Merrill,Lynch),(Owner:,,"Hon. K. Michael Conaway , 10/4/2017"
Conaway,20007468,JT,,NaN,M39,(Merrill,Lynch),(Owner:,,"Hon. K. Michael Conaway , 06/14/2017"
Conaway,20007393,SP,,NaN,M37,(Merrill,Lynch),(owner:,,
Conaway,20007393,SP,,NaN,M40,(Merrill,Lynch),(owner:,,"Hon. K. Michael Conaway , 06/6/2017"
Conaway,20007185,SP,,NaN,M36,(Merrill,Lynch),(Owner:,,
Conaway,20007185,SP,,NaN,M37,(Merrill,Lynch),(Owner:,,
Conaway,20007185,SP,,NaN,M40,(Merrill,Lynch),(Owner:,,
Conaway,20007185,SP,,NaN,M81,(Merrill,Lynch),(Owner:,,"Hon. K. Michael Conaway , 05/3/2017"
Conaway,20006839,JT,,NaN,M39,(Merrill,Lynch),(owner:,,
Conaway,20006839,SP,,NaN,M40,(Merrill,Lynch),(owner:,,"Hon. K. Michael Conaway , 03/2/2017"
Conaway,20006694,JT,,NaN,M39,(Merrill,Lynch),(Owner:,,
Conaway,20006694,SP,,NaN,M37,(Merrill,Lynch),(Owner:,,
Conaway,20006694,SP,,NaN,M40,(Merrill,Lynch),(Owner:,,
Conaway,20006694,SP,,NaN,M81,(Merrill,Lynch),(Owner:,,"Hon. K. Michael Conaway , 02/6/2017"
Conaway,20008516,SP,,NaN,E62,(Edward,Jones),(Owner:,,
Conaway,20007393,SP,,NaN,E62,(Edward,Jones),(owner:,,
Conaway,20007185,SP,,NaN,E62,(Edward,Jones),(Owner:,,
Connolly,20006554,JT,"Dominion Resources, Inc. ",D,P,12/21/2016,01/11/2017,"$1,001 - $15,000",New,"Hon. Gerald E. Connolly , 01/13/2017"
Connolly,20008349,JT,"Dominion Energy, Inc. ",D,P,09/20/2017,10/3/2017,"$1,001 - $15,000",New,"Hon. Gerald E. Connolly , 11/7/2017"
Connolly,20007572,JT,"Dominion Energy, Inc. ",D,P,06/21/2017,07/5/2017,"$1,001 - $15,000",New,"Hon. Gerald E. Connolly , 07/6/2017"
Connolly,20007081,JT,"Dominion Resources, Inc. ",D,P,03/22/2017,04/4/2017,"$1,001 - $15,000",New,"Hon. Gerald E. Connolly , 04/19/2017"
Curbelo,20007620,SP,"T. Rowe Price group, Inc. ",NaN,Asset,Transaction,Date,Notification,New,"Hon. Carlos Curbelo , 07/13/2017"
Curbelo,20008330,SP,accenture plc Class a ordinary Shares,NaN,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,adobe Systems Incorporated ,NaN,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,american Tower Corporation ,NaN,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,"ameriprise Financial, Inc. ",NaN,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,"BlackRock, Inc. ",BLK,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,Colgate,NaN,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,Comcast Corporation,NaN,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,CSX Corporation ,CSX,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,CVS Health Corporation ,CVS,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,danaher Corporation ,NaN,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,Ecolab Inc. ,ECL,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,"Home depot, Inc. ",NaN,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,Honeywell International Inc. ,NaN,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,Intercontinental Exchange Inc. ,ICE,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,Invesco Ltd ,IVZ,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,iShares Core S&P Mid,NaN,P,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,iShares Core S&P Small,NaN,P,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,iShares Russell 1000 growth ETF ,NaN,P,10/10/2017,10/10/2017,"$15,001 - $50,000",New,
Curbelo,20008330,SP,"Lowe's Companies, Inc. ",NaN,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,Medtronic plc. ordinary Shares ,NaN,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,"o'Reilly automotive, Inc. ",NaN,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,"Red Hat, Inc. ",NaN,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,"Rockwell automation, Inc. ",NaN,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,"Rockwell Collins, Inc. ",NaN,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,SPdR dow Jones Industrial average,NaN,P,10/10/2017,10/10/2017,"$15,001 - $50,000",New,
Curbelo,20008330,SP,Thermo Fisher Scientific Inc ,NaN,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,Tix Corporation ,NaN,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,United Technologies Corporation ,NaN,S,10/10/2017,10/10/2017,"$1,001 - $15,000",New,
Curbelo,20008330,SP,Visa Inc. ,V,P,10/10/2017,10/10/2017,"$1,001 - $15,000",NewID Owner Asset Transaction Date Notification Amount,
Curbelo,20008330,SP,Walt disney Company ,NaN,P,10/10/2017,10/10/2017,"$1,001 - $15,000",New,"Hon. Carlos Curbelo , 11/3/2017"
Curbelo,20007872,SP,amerisourceBergen Corporation ,NaN,S,08/3/2017,08/21/2017,"$1,001 - $15,000",New,
Curbelo,20007872,SP,Mylan N.V. ,NaN,S,08/3/2017,08/21/2017,"$1,001 - $15,000",New,
Curbelo,20007872,SP,"Energy Transfer Partners, L.P. Common",NaN,S,07/10/2017,08/21/2017,"$1,001 - $15,000",New,
Curbelo,20007872,SP,"Facebook, Inc.",NaN,P,07/10/2017,08/21/2017,"$1,001 - $15,000",New,
Curbelo,20007872,SP,iShares U.S. Real Estate ETF ,NaN,P,07/10/2017,08/21/2017,"$1,001 - $15,000",New,
Curbelo,20007872,SP,"Kinder Morgan, Inc. ",KMI,S,07/10/2017,08/21/2017,"$1,001 - $15,000",New,
Curbelo,20007872,SP,"o'Reilly automotive, Inc. ",NaN,P,07/10/2017,08/21/2017,"$1,001 - $15,000",NewID Owner Asset Transaction Date Notification Amount,
Curbelo,20007872,SP,RoBo global Robotics and automation,NaN,P,07/10/2017,08/21/2017,"$1,001 - $15,000",New,
Curbelo,20007872,SP,"T. Rowe Price group, Inc. ",NaN,S,07/10/2017,08/21/2017,"$1,001 - $15,000",New,"Hon. Carlos Curbelo , 08/21/2017"
Curbelo,20007620,SP,"Energy Transfer Partners, L.P. Common",NaN,S,07/10/2017,07/10/2017,"$1,001 - $15,000",New,
Curbelo,20007620,SP,"Facebook, Inc.",NaN,P,07/10/2017,07/10/2017,"$1,001 - $15,000",New,
Curbelo,20007620,SP,iShares U.S. Real Estate ETF ,NaN,P,07/10/2017,07/10/2017,"$1,001 - $15,000",New,
Curbelo,20007620,SP,"Kinder Morgan, Inc. ",KMI,S,07/10/2017,07/10/2017,"$1,001 - $15,000",New,
Curbelo,20007620,SP,"o'Reilly automotive, Inc. ",NaN,P,07/10/2017,07/10/2017,"$1,001 - $15,000",New,
Curbelo,20007620,SP,RoBo global Robotics and automation,NaN,P,07/10/2017,07/10/2017,"$1,001 - $15,000",New,
Curbelo,20007382,SP,"Mondelez International, Inc.",NaN,P,05/16/2017,05/16/2017,"$1,001 - $15,000",New,
Curbelo,20007382,SP,Time Warner Inc. New ,NaN,S,05/16/2017,05/16/2017,"$1,001 - $15,000",New,"Hon. Carlos Curbelo , 06/1/2017"
Curbelo,20007382,SP,adobe Systems Incorporated ,NaN,S,04/5/2017,05/16/2017,"$1,001 - $15,000",New,
Curbelo,20007382,SP,american Tower Corporation ,NaN,P,04/5/2017,05/16/2017,"$1,001 - $15,000",New,
Curbelo,20007382,SP,"ameriprise Financial, Inc. ",NaN,S,04/5/2017,05/16/2017,"$1,001 - $15,000",New,
Curbelo,20007382,SP,"Becton, dickinson and Company ",NaN,S,04/5/2017,05/16/2017,"$1,001 - $15,000",New,
Curbelo,20007382,SP,CSX Corporation ,CSX,P,04/5/2017,05/16/2017,"$1,001 - $15,000",New,
Curbelo,20007382,SP,"Facebook, Inc.",NaN,S,04/5/2017,05/16/2017,"$1,001 - $15,000",New,
Curbelo,20007382,SP,iShares CMBS Bond ETF ,NaN,S,04/5/2017,05/16/2017,"$1,001 - $15,000",New,
Curbelo,20007382,SP,PaREXEL International Corporation,NaN,S,04/5/2017,05/16/2017,"$1,001 - $15,000",New,
Curbelo,20007382,SP,PowerShares Emerging Markets,NaN,S,04/5/2017,05/16/2017,"$1,001 - $15,000",New,
Curbelo,20007382,SP,"Red Hat, Inc. ",NaN,S,04/5/2017,05/16/2017,"$1,001 - $15,000",New,
Curbelo,20007382,SP,"Rockwell automation, Inc. ",NaN,S,04/5/2017,05/16/2017,"$1,001 - $15,000",New,
Curbelo,20007382,SP,"T. Rowe Price group, Inc. ",NaN,P,04/5/2017,05/16/2017,"$1,001 - $15,000",New,
Davis,20008319,SP,Charles Schwab Corporation ,SCHW,S,10/20/2017,10/24/2017,"$1,001 - $15,000",New,
Davis,20008319,SP,"HCP, Inc. ",NaN,P,10/20/2017,10/24/2017,"$15,001 - $50,000",New,
Davis,20008319,SP,Kroger Company ,KR,S,10/20/2017,10/24/2017,"$1,001 - $15,000",New,
Davis,20008319,SP,"Versum Materials, Inc. ",NaN,P,10/20/2017,10/24/2017,"$15,001 - $50,000",New,"Hon. Susan A. Davis , 11/16/2017"
Davis,20008065,SP,"Alaska Air group, Inc. ",NaN,P,08/25/2017,08/30/2017,"$15,001 - $50,000",New,
Davis,20008065,SP,Kroger Company ,KR,P,08/25/2017,08/30/2017,"$1,001 - $15,000",New,"Hon. Susan A. Davis , 09/26/2017"
Davis,20007684,SP,AEgON N.V. ,NaN,S,06/29/2017,07/5/2017,"$1,001 - $15,000",New,
Davis,20007684,SP,"Allete, Inc. ",NaN,P,06/29/2017,07/5/2017,"$1,001 - $15,000",New,
Davis,20007684,SP,"Fortinet, Inc. ",FTNT,P,06/29/2017,07/5/2017,"$15,001 - $50,000",New,
Davis,20007684,SP,QuAlCOMM Incorporated ,QCOM,S,06/29/2017,07/5/2017,"$15,001 - $50,000",New,"Hon. Susan A. Davis , 07/31/2017"
DelBene,20006479,SP,Microsoft Corporation ,MSFT,P,12/30/2016,12/30/2016,"$1,001 - $15,000",New,"Hon. Suzan K. DelBene , 01/10/2017"
DelBene,20008149,SP,Microsoft Corporation ,MSFT,S,09/5/2017,09/5/2017,"$250,001 - $500,000",New,
DelBene,20008149,SP,Microsoft Corporation ,MSFT,P,09/29/2017,09/29/2017,"$1,001 - $15,000",New,"Hon. Suzan K. DelBene , 11/3/2017"
DelBene,20007729,JT,american Tower Corp Note 4.5%,NaN,S,07/31/2017,07/31/2017,"$100,001 - $250,000",New,Redeemed. Full call payout.
DelBene,20007729,JT,Connecticut St Spl Tax Oblig 5.00%,NaN,P,07/26/2017,07/26/2017,"$250,001 - $500,000",New,
DelBene,20007729,JT,lower Colo Riv auth Tex 5.00%,NaN,S,07/26/2017,07/26/2017,"$250,001 - $500,000",New,"Hon. Suzan K. DelBene , 08/16/2017"
DelBene,20007397,JT,Nasdaq Inc Note,NaN,S,05/26/2017,05/26/2017,"$100,001 - $250,000",New,"Hon. Suzan K. DelBene , 06/8/2017"
DelBene,20007161,JT,university ID 5.25% Due 04/01/2041,NaN,S,04/3/2017,04/3/2017,"$1,001 - $15,000",New,"Hon. Suzan K. DelBene , 05/10/2017"
DelBene,20007161,JT,Central Tex Regl Mobility 5.0% due,NaN,P,04/17/2017,04/17/2017,"$15,001 - $50,000",New,
DelBene,20006996,SP,Microsoft Corporation ,MSFT,S,03/1/2017,03/1/2017,"$50,001 - $100,000",New,"Hon. Suzan K. DelBene , 04/5/2017"
Dingell,20008511,SP,"Walgreens Boots alliance, Inc. ",NaN,S,11/28/2017,12/4/2017,"$15,001 - $50,000",New,"Hon. Debbie Dingell , 12/7/2017"
Dingell,20008274,SP,general Electric Company ,NaN,S,10/18/2017,10/23/2017,"$15,001 - $50,000",New,
Dingell,20008274,SP,Newell Brands Inc. ,NaN,P,10/18/2017,10/23/2017,"$15,001 - $50,000",New,"Hon. Debbie Dingell , 10/26/2017"
Dingell,20007996,SP,DowDuPont Inc. ,NaN,S,09/19/2017,09/25/2017,"$1,001 - $15,000",New,"Hon. Debbie Dingell , 09/28/2017"
Dingell,20007942,SP,DowDuPont Inc. ,NaN,E,09/1/2017,09/5/2017,"$1,001 - $15,000",New,Shares received in exchange for E. I. du Pont de Nemours and Company (DD) shares as a result of merger.
Dingell,20007942,JT,DowDuPont Inc. ,NaN,E,09/1/2017,09/5/2017,"$15,001 - $50,000",New,Shares received in exchange for Dow Chemical Company (DOW) shares as a result of merger.
Dingell,20007942,SP,Medtronic plc. Ordinary Shares ,MDLZ,P,08/28/2017,09/5/2017,"$1,001 - $15,000",New,"Hon. Debbie Dingell , 09/12/2017"
Dingell,20007784,SP,QUALCOMM Incorporated ,QCOM,P,08/14/2017,08/21/2017,"$1,001 - $15,000",New,"Hon. Debbie Dingell , 08/23/2017"
Dingell,20007647,SP,aircastle Limited ,NaN,P,07/10/2017,07/17/2017,"$1,001 - $15,000",New,
Dingell,20007647,SP,"Facebook, Inc.",NaN,P,07/10/2017,07/17/2017,"$15,001 - $50,000",New,"Hon. Debbie Dingell , 07/20/2017"
Dingell,20007474,SP,Johnson & Johnson ,JNJ,S,06/7/2017,06/13/2017,"$15,001 - $50,000",New,
Dingell,20007474,SP,Microsoft Corporation ,MSFT,S,06/7/2017,06/13/2017,"$15,001 - $50,000",New,
Dingell,20007474,SP,Nestle Sa Sponsored aDR representing,NaN,S,06/7/2017,06/13/2017,"$15,001 - $50,000",New,"Hon. Debbie Dingell , 06/14/2017"
Dingell,20007308,SP,aircastle Limited ,NaN,P,05/17/2017,05/22/2017,"$1,001 - $15,000",New,
Dingell,20007308,SP,Hess Corporation ,HES,S,05/17/2017,05/22/2017,"$1,001 - $15,000",New,"Hon. Debbie Dingell , 06/1/2017"
Dingell,20007052,SP,"Walgreens Boots alliance, Inc. ",NaN,P,04/5/2017,04/10/2017,"$1,001 - $15,000",New,"Hon. Debbie Dingell , 04/11/2017"
Dingell,20007189,JT,DE WITT MICH PUB SCHS,NaN,P,04/27/2017,05/1/2017,"$15,001 - $50,000",New,"Hon. Debbie Dingell , 05/4/2017"
Dingell,20007001,SP,Johnson Controls International plc,MDLZ,P,03/28/2017,04/4/2017,"$1,001 - $15,000",New,"Hon. Debbie Dingell , 04/5/2017"
Dingell,20006957,SP,QUALCOMM Incorporated ,QCOM,P,03/16/2017,03/20/2017,"$1,001 - $15,000",New,
Dingell,20006909,JT,UNIT AAM HIgH 50 DIVIDEND,NaN,P,03/10/2017,03/13/2017,"$1,001 - $15,000",New,Unit Investment Trust - Equity Trusts
Dingell,20006909,JT,UNIT AAM HIgH 50 DIVIDEND,NaN,P,03/10/2017,03/13/2017,"$15,001 - $50,000",New,"Hon. Debbie Dingell , 03/15/2017"
Dingell,20006698,SP,Macy's Inc ,NaN,S,02/1/2017,02/6/2017,"$1,001 - $15,000",New,"Hon. Debbie Dingell , 02/7/2017"
Dingell,20006517,SP,"Facebook, Inc.",NaN,P,01/6/2017,01/9/2017,"$1,001 - $15,000",New,"Hon. Debbie Dingell , 01/11/2017"
Duckworth,20006639,JT,Potash Corporation of Saskatchewan,NaN,S,12/9/2016,12/9/2016,"$1,001 - $15,000",New,"Hon. Tammy Duckworth , 02/1/2017"
Duckworth,20006639,JT,Corning Incorporated ,NaN,S,12/8/2016,12/8/2016,"$1,001 - $15,000",New,
Dunn,20007420,SP,Southern Company ,SO,P,05/30/2017,06/6/2017,"$15,001 - $50,000",New,"Hon. Neal P. Dunn , 06/7/2017"
Foxx,20006456,JT,schwab u.s. large,NaN,P,12/9/2016,12/9/2016,"$15,001 - $50,000",New,
Foxx,20006456,JT,"suburban Propane Partners, l.P. ",NaN,s,12/9/2016,12/9/2016,"$1,001 - $15,000",New,
Foxx,20006456,JT,Vanguard Mid,NaN,s,12/9/2016,12/9/2016,"$50,001 - $100,000",New,"Hon. Virginia Foxx , 01/5/2017"
Foxx,20006456,JT,stoneMor Partners l.P. Common unit,NaN,s,12/5/2016,12/5/2016,"$15,001 - $50,000",New,
Foxx,20006456,JT,"alliance Resource Partners, l.P.",NaN,P,12/21/2016,12/21/2016,"$1,001 - $15,000",New,
Foxx,20006456,JT,Marlin Business services Corp. ,NaN,P,12/19/2016,12/19/2016,"$15,001 - $50,000",New,
Foxx,20006456,JT,BP p.l.c. ,NaN,P,12/16/2016,12/16/2016,"$1,001 - $15,000",New,
Foxx,20006456,JT,IDT Corporation Class B ,NaN,P,12/15/2016,12/15/2016,"$1,001 - $15,000",New,
Foxx,20006456,JT,Nucor Corporation ,NaN,P,12/15/2016,12/15/2016,"$15,001 - $50,000",New,
Foxx,20006456,JT,Hanesbrands Inc. ,NaN,s,12/13/2016,12/13/2016,"$1,001 - $15,000",New,
Foxx,20006456,JT,IDT Corporation Class B ,NaN,P,12/13/2016,12/13/2016,"$15,001 - $50,000",New,
Foxx,20008487,JT,Enterprise Products Partners l.P. ,NaN,P,11/8/2017,11/15/2017,"$1,001 - $15,000",New,
Foxx,20008487,JT,Buckeye Partners l.P. ,NaN,P,11/21/2017,11/21/2017,"$1,001 - $15,000",New,
Foxx,20008487,JT,"Merck & Company, Inc. Common stock",MRK,s,11/21/2017,11/21/2017,"$15,001 - $50,000",New,
Foxx,20008487,JT,CVR Energy Inc. ,NaN,P,11/20/2017,11/20/2017,"$1,001 - $15,000",New,
Foxx,20008487,JT,Marlin Business services Corp. ,NaN,s,11/16/2017,11/16/2017,"$15,001 - $50,000",New,
Foxx,20008487,JT,IDT Corporation Class B ,NaN,s,11/15/2017,11/15/2017,"$15,001 - $50,000",New,
Foxx,20008487,JT,Nucor Corporation ,NaN,s,11/15/2017,11/15/2017,"$15,001 - $50,000",New,
Foxx,20008487,JT,"Preferred apartment Communities, Inc.",NaN,P,11/15/2017,11/15/2017,"$15,001 - $50,000",New,"Hon. Virginia Foxx , 12/12/2017"
Foxx,20008487,JT,Pattern Energy group Inc.,NaN,P,11/1/2017,11/15/2017,"$1,001 - $15,000",New,
Foxx,20008487,JT,Pembina Pipeline Corp. ordinary shares,NaN,E,11/1/2017,11/15/2017,"$15,001 - $50,000",New,Exchange of Veresen Inc. stock for Pembina Pipeline stock due to merger.
Foxx,20008350,JT,"NRg Yield, Inc. Class a ",NaN,P,10/9/2017,10/9/2017,"$1,001 - $15,000",New,
Foxx,20008350,JT,glaxosmithKline PlC ,NaN,P,10/25/2017,10/25/2017,"$1,001 - $15,000",New,
Foxx,20008350,JT,glaxosmithKline PlC ,NaN,P,10/24/2017,10/24/2017,"$1,001 - $15,000",New,
Foxx,20008350,JT,Pembina Pipeline Corp. Ordinary shares,NaN,P,10/20/2017,10/20/2017,"$1,001 - $15,000",New,"Hon. Virginia Foxx , 11/8/2017"
Foxx,20008350,JT,"NRg Yield, Inc. Class a ",NaN,P,10/19/2017,10/19/2017,"$15,001 - $50,000",NewID Owner Asset Transaction Date Notification Amount,
Foxx,20008350,JT,"NRg Yield, Inc. Class a ",NaN,P,10/17/2017,10/17/2017,"$1,001 - $15,000",New,
Foxx,20008350,JT,Buckeye Partners l.P. ,NaN,P,10/16/2017,10/16/2017,"$15,001 - $50,000",New,
Foxx,20008350,JT,Enterprise Products Partners l.P. ,NaN,P,10/13/2017,10/13/2017,"$15,001 - $50,000",New,
Foxx,20008350,JT,aT&T Inc. ,T,P,10/12/2017,10/12/2017,"$15,001 - $50,000",New,
Foxx,20008350,JT,"Merck & Company, Inc. Common stock",MRK,P,10/11/2017,10/11/2017,"$1,001 - $15,000",New,
Foxx,20008135,JT,BP p.l.c. ,NaN,P,09/22/2017,09/22/2017,"$1,001 - $15,000",New,
Foxx,20008135,JT,Pattern Energy group Inc.,NaN,P,09/22/2017,09/22/2017,"$1,001 - $15,000",New,
Foxx,20008135,JT,"altria group, Inc. ",MO,s,09/20/2017,09/20/2017,"$15,001 - $50,000",New,
Foxx,20008135,JT,Pembina Pipeline Corp. Ordinary shares,NaN,P,09/20/2017,09/20/2017,"$15,001 - $50,000",New,
Foxx,20008135,JT,The Hershey Company ,NaN,s,09/20/2017,09/20/2017,"$15,001 - $50,000",New,"Hon. Virginia Foxx , 10/12/2017"
Foxx,20007923,JT,ashford Hospitality Trust Inc ,NaN,P,08/9/2017,08/9/2017,"$1,001 - $15,000",New,
Foxx,20007923,JT,Pattern Energy group Inc.,NaN,P,08/8/2017,08/8/2017,"$15,001 - $50,000",New,
Foxx,20007923,JT,glaxosmithKline PlC ,NaN,P,08/4/2017,08/4/2017,"$15,001 - $50,000",New,
Foxx,20007923,JT,Western Digital Corporation ,WDC,P,08/4/2017,08/4/2017,"$1,001 - $15,000",Newinitial Public offeringS,"Hon. Virginia Foxx , 09/1/2017"
Foxx,20007923,JT,aT&T Inc. ,T,P,08/31/2017,08/31/2017,"$1,001 - $15,000",New,
Foxx,20007923,JT,International Paper Company ,IP,P,08/10/2017,08/10/2017,"$15,001 - $50,000",New,
Foxx,20007923,JT,"Energy Transfer Partners, l.P. Common",NaN,s,08/1/2017,08/1/2017,"$15,001 - $50,000",New,
Foxx,20007923,JT,"Pfizer, Inc. ",PFE,P,08/1/2017,08/1/2017,"$15,001 - $50,000",New,
Foxx,20007734,JT,RaIT Financial Trust New Common,NaN,s,07/31/2017,07/31/2017,"$1,001 - $15,000",New,"Hon. Virginia Foxx , 08/9/2017"
Foxx,20007734,JT,Enterprise Products Partners l.P. ,NaN,P,07/24/2017,07/24/2017,"$1,001 - $15,000",New,
Foxx,20007734,JT,Frontier Communications Corporation,NaN,s,07/18/2017,07/18/2017,"$1,001 - $15,000",New,
Foxx,20007569,JT,BP p.l.c. ,NaN,P,06/23/2017,06/23/2017,"$1,001 - $15,000",New,
Foxx,20007569,JT,CVR Energy Inc. ,NaN,P,06/14/2017,06/14/2017,"$15,001 - $50,000",New,
Foxx,20007569,JT,universal Corporation ,NaN,s,06/14/2017,06/14/2017,"$15,001 - $50,000",New,"Hon. Virginia Foxx , 07/11/2017"
