Member,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
Gianforte,20010839,JT,Lewis and Clark County M B/E,,11/29/2018,12/03/2018,"$250,001",-,New,"Subholding of: Zieglar Brokerage, Municipal Bond Portfolio"
Gianforte,20010796,JT,bayer Aktiengesellschaft American,,11/20/2018,11/26/2019,"$250,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010796,JT,A.O. Smith Corporation,AOS,11/21/2018,11/26/2018,"$50,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20010796,JT,"Acuity brands, Inc.",AYI,11/21/2018,11/26/2018,"$50,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20010796,JT,adidas AG Sponsored AdR,AddYY,11/20/2018,11/26/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010796,JT,Allianz SE AdS   S,AZSEY,11/20/2018,11/26/2018,"$15,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010796,JT,Ambev S.A. American depositary,,11/20/2018,11/26/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010796,JT,Aspen Pharmacare Holdings plc,,11/20/2018,11/26/2018,"$50,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010796,JT,Atlantia SPA Unsponsored AdR,ATASY,11/19/2018,11/26/2018,"$15,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20010796,JT,Atlas Copco Ab Sponsored AdR S,,11/20/2018,11/26/2018,"$50,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010796,JT,banco bilbao Vizcaya Argentaria,,11/20/2018,11/26/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010796,JT,bayer Aktiengesellschaft American,,11/19/2018,11/26/2018,"$50,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20010796,JT,bayerische Motoren Werke AG,,11/21/2018,11/26/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010796,JT,Commonwealth bank Of Australia,,11/19/2018,11/26/2018,"$15,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20010796,JT,"CoreCivic, Inc.",CXW,11/19/2018,11/26/2018,"$100,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010796,JT,danske bank A/S bearer Shs Ord,dNSKY,11/19/2018,11/26/2018,"$15,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20010796,JT,dbs Group Holdings Ltd Ord S,dbSdY,11/20/2018,11/26/2018,"$15,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20010796,JT,"Ellie Mae, Inc.",ELLI,11/21/2018,11/26/2018,"$50,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20010796,JT,Evoqua Water Technologies Corp.,AQUA,11/19/2018,11/26/2018,"$100,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010796,JT,Fanuc Corporation Unsponsored S,,11/20/2018,11/26/2018,"$50,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010796,JT,First Pacific Co Ord American,FSLR,11/19/2018,11/26/2018,"$15,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20010796,JT,Fresenius Medical Care AG  S,FMS,11/20/2018,11/26/2018,"$50,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20010796,JT,"Grupo Financiero banorte, S.A.b.",,11/20/2018,11/26/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010796,JT,"Guidewire Software, Inc.",GWRE,11/21/2018,11/26/2018,"$100,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20010796,JT,"Haynes International, Inc.",HAYN,11/19/2018,11/26/2018,"$50,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010796,JT,Howard Hughes Corporation,HHC,11/19/2018,11/26/2018,"$50,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010796,JT,Infineon Technologies AG,IFNNY,11/20/2018,11/26/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010796,JT,Ingenico S.A. Unsponsored AdR,INGIY,11/19/2018,11/26/2018,"$15,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20010796,JT,ITV plc Unsponsored AdR,ITVPY,11/19/2018,11/26/2018,"$15,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20010796,JT,J G C Corp,JGCCY,11/20/2018,11/26/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010796,JT,Knight,,11/21/2018,11/26/2018,"$50,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20010796,JT,Lloyds banking Group Plc,,11/19/2018,11/26/2018,"$15,001",-,New,Subholding of: TWP Parametric Core Int'l Equity FundID Owner Asset Transaction Date Notification Amount Cap.
Gianforte,20010796,JT,Marriot Vacations Worldwide,Marriott International,11/19/2018,11/26/2018,"$100,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010796,JT,Mitsubishi Tanabe Pharma,MTZPY,11/19/2018,11/26/2018,"$15,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20010796,JT,MTS Systems Corporation,MTSC,11/19/2018,11/26/2018,"$100,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010796,JT,Multi,Micron Technology,11/19/2018,11/26/2018,"$100,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010796,JT,National Australia bank Limited,NAbZY,11/19/2018,11/26/2018,"$15,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20010796,JT,Novozymes A/S Unsponsored,NVZMY,11/20/2018,11/26/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010796,JT,"PRA Group, Inc.",PRAA,11/21/2018,11/26/2018,"$50,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20010796,JT,Sasol Ltd. American depositary S,,11/20/2018,11/26/2018,"$50,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010796,JT,Schlumberger N.V.,SLB,11/20/2018,11/26/2018,"$100,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20010796,JT,Severn Trent Plc Sponsored AdR S,STRNY,11/19/2018,11/26/2018,"$15,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20010796,JT,Sysmex Corporation Unsponsored S,,11/20/2018,11/26/2018,"$15,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010796,JT,TEGNA Inc,TGNA,11/19/2018,11/26/2018,"$100,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010796,JT,Temenos Group AG SPONSOREd,,11/20/2018,11/26/2018,"$100,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20010796,JT,Valeo Sa Ord American depositary,,11/19/2018,11/26/2018,"$15,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20010796,JT,"WageWorks, Inc.",WAGE,11/21/2018,11/26/2018,"$50,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20010796,JT,"Watsco, Inc.",WSO,11/21/2018,11/26/2018,"$100,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20010796,JT,Weibo Corporation,,11/20/2018,11/26/2018,"$100,001",-,New,Subholding of: TWP Parametric HIgh Income US EquityID Owner Asset Transaction Date Notification Amount Cap.
Gianforte,20010796,JT,"WESCO International, Inc.",WCC,11/19/2018,11/26/2018,"$100,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010796,JT,Yahoo Japan Corp Unsponsored,,11/19/2018,11/26/2018,"$15,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20010796,JT,Anheuser,,11/19/2018,11/19/2018,"$15,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20010796,JT,Associated british Foods Plc,ASbFY,11/19/2018,11/19/2018,"$15,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20010796,JT,banco bilbao Vizcaya Argentaria,,11/19/2018,11/19/2018,"$15,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20010796,JT,Japan Tobacco Unsponsored,JAPAY,11/19/2018,11/19/2018,"$15,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20010796,JT,Vodafone Group Plc,VOd,11/19/2018,11/19/2018,"$50,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20010795,JT,"athenahealth, Inc.",ATHN,11/14/2018,11/19/2018,"$100,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20010795,JT,Missoula County MT B/E PTC,GS,11/13/2018,11/19/2018,"$50,001",-,New,CPN 5% Due 07-01-30 Cusip 605792SJ0
Gianforte,20010795,JT,Montana St. BRD Regents High,,11/13/2018,11/19/2018,"$500,001",-,New,"Montana St. BRD Regents High Ed. Rev. RFDG Facs, Cusip 61212LPY9"
Gianforte,20010671,JT,Evoqua Water Technologies Corp.,AQUA,11/05/2018,11/12/2018,"$15,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010671,JT,Forsyth MT Polltn CT Revenue,,11/06/2018,11/12/2018,"$250,001",-,New,"Subholding of: Zieglar Brokerage, Municipal Bond Portfolio"
Gianforte,20010671,JT,Montana Fac. Finance Auth. Rev.,,11/06/2018,11/12/2018,"$100,001",-,New,"Subholding of: Zieglar Brokerage, Municipal Bond Portfolio"
Gianforte,20010671,JT,Montana St BRd Regents High Ed.,,11/07/2018,11/12/2018,"$50,001",-,New,"Subholding of: Zieglar Brokerage, Municipal Bond Portfolio"
Gianforte,20010671,JT,Montana St. BRd Regents High,,11/06/2018,11/12/2018,"$250,001",-,New,"Subholding of: Zieglar Brokerage, Municipal Bond Portfolio"
Gianforte,20010671,JT,Montana St. BRd Regents High,,11/05/2018,11/12/2018,"$50,001",-,New,"Subholding of: Zieglar Brokerage, Municipal Bond Portfolio"
Gianforte,20010671,JT,Montana State Fac. Fin. Auth. Rev.,,11/09/2018,11/12/2018,"$500,001",-,New,"Subholding of: Zieglar Brokerage, Municipal Bond Portfolio"
Gianforte,20010671,JT,"ViaSat, Inc.",VSAT,11/05/2018,11/12/2018,"$15,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010671,JT,adidas AG Sponsored AdR,AddYY,10/31/2018,11/05/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010671,JT,daito Trust Construction Co Lt,,10/29/2018,11/05/2018,"$50,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010671,JT,"dassault Systemes, S.A. American S",,10/29/2018,11/05/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010671,JT,Komatsu Ltd Ord American,,10/29/2018,11/05/2018,"$50,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010671,JT,"PRA Group, Inc.   S",PRAA,11/01/2018,11/05/2018,"$15,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20010671,JT,WPP plc American depositary,,10/29/2018,11/05/2018,"$50,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010671,JT,Zebra Technologies Corporation,ZBRA,11/01/2018,11/05/2018,"$100,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010552,JT,Evoqua Water Technologies Corp.,AQUA,10/22/2018,10/29/2018,"$15,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010552,JT,Evoqua Water Technologies Corp.,AQUA,10/23/2018,10/29/2018,"$15,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010552,JT,"Guidewire Software, Inc.",GWRE,10/26/2018,10/29/2018,"$100,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20010552,JT,"Mednax, Inc.",Md,10/26/2018,10/29/2018,"$50,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20010552,JT,Montana Fac Finance Auth. Healrh,,10/23/2018,10/29/2018,"$15,001",-,New,"Subholding of: Zieglar Brokerage, Municipal Bond Portfolio"
Gianforte,20010552,JT,Multi,Micron Technology,10/23/2018,10/29/2018,"$15,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010552,JT,Multi,Micron Technology,10/22/2018,10/29/2018,"$15,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010552,JT,Yandex N.V.,,10/22/2018,10/29/2018,"$50,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010515,JT,Montana Fac. Finance auth. Rev,,10/18/2018,10/22/2018,"$100,001",-,New,"Subholding of: Zieglar Brokerage, Municipal Bond Portfolio"
Gianforte,20010515,JT,Montana Fac. Finance Rev. Sisters,,10/18/2018,10/22/2018,"$50,001",-,New,"Subholding of: Zieglar Brokerage, Municipal Bond Portfolio"
Gianforte,20010515,JT,Multi,Micron Technology,10/08/2018,10/15/2018,"$50,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010515,JT,Multi,Micron Technology,10/09/2018,10/15/2018,"$15,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010515,JT,Multi,QTS,10/10/2018,10/15/2018,"$15,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20010364,JT,dbs Group Holdings Ltd Ord,dBSdY,10/03/2018,10/08/2018,"$50,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010364,JT,Weibo Corporation,,10/03/2018,10/08/2018,"$15,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010364,JT,"Five Below, Inc.   S",FIVE,09/25/2018,10/01/2018,"$100,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20010364,JT,Montana St. Board of Regents High,,09/25/2018,10/01/2018,"$500,001",-,New,"Subholding of: Zieglar Brokerage, Municipal Bond Portfolio"
Gianforte,20010364,JT,"West Pharmaceutical Services, Inc.",WST,09/25/2018,10/01/2018,"$50,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20010364,JT,Sysmex Corporation Ordinary S,,09/12/2018,09/17/2018,"$50,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010364,JT,Texas Water development Board,TXN,09/13/2018,09/17/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010236,JT,Evoqua Water Technologies Corp.,aQua,08/28/2018,09/04/2018,"$15,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010236,JT,Howard Hughes Corporation,HHC,08/28/2018,09/04/2018,"$50,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20010170,JT,ambev S.a. american Depositary,,08/15/2018,08/20/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20010170,JT,Evoqua Water Technologies Corp.,aQua,08/15/2018,08/20/2018,"$15,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20009979,JT,Cognex Corporation,CGNX,07/27/2018,07/30/2018,"$50,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20009979,JT,"Internationa Flavors & Fragrances,",IFF,07/27/2018,07/30/2018,"$50,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20009979,JT,"United Natural Foods, Inc.",UNFI,07/27/2018,07/30/2018,"$50,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20009855,JT,"aIa Group, Ltd. Sponsored S",aaGIY,07/05/2018,07/09/2018,"$15,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20009855,JT,banco bilbao Vizcaya argentaria S,,07/05/2018,07/09/2018,"$15,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20009855,JT,Canadian National Railway S,,07/05/2018,07/09/2018,"$15,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20009855,JT,dbs Group Holdings Ltd Ord S,dbSdY,07/05/2018,07/09/2018,"$15,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20009855,JT,Fresenius Medical Care aG  S,FMS,07/05/2018,07/09/2018,"$15,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20009855,JT,LVMH Moet Hennessy Louis S,,07/05/2018,07/09/2018,"$15,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20009855,JT,Nestle Sa Sponsored adR S,,07/05/2018,07/09/2018,"$15,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20009855,JT,Symrise ag unsponsored adR S,SYIEY,07/05/2018,07/09/2018,"$15,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20009855,JT,Sysmex Corporation unsponsored S,,07/05/2018,07/09/2018,"$15,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20009855,JT,Evoqua Water Technologies Corp.,aQua,06/29/2018,07/02/2018,"$100,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20009784,JT,Evoqua Water Technologies Corp.,aQua,06/21/2018,06/25/2018,"$100,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20009723,JT,AMN Healthcare Services Inc AMN,,06/07/2018,06/11/2018,"$100,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20009723,JT,"dorman Products, Inc.",dORM,06/07/2018,06/11/2018,"$100,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20009723,JT,"Evolent Health, Inc Class A",EVH,06/07/2018,06/11/2018,"$50,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20009723,JT,"Five below, Inc.   S",FIVE,06/07/2018,06/11/2018,"$50,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20009723,JT,"Grand Canyon Education, Inc. S",LOPE,06/07/2018,06/11/2018,"$100,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20009723,JT,"HealthStream, Inc.",HSTM,06/07/2018,06/11/2018,"$50,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20009723,JT,"Lennox International, Inc.",LII,06/07/2018,06/11/2018,"$100,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20009723,JT,"Paycom Software, Inc.",PAYC,06/07/2018,06/11/2018,"$100,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20009723,JT,"The Ultimate Software Group, Inc. S",ULTI,06/07/2018,06/11/2018,"$100,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20009723,JT,Temenos Group AG SPONSOREd,,05/23/2018,05/29/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20009611,JT,"Dassault Systemes, S.a. american",,05/14/2018,05/21/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20009611,JT,Lonza Group ag Zuerich,,05/14/2018,05/21/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20009611,JT,"First Cash, Inc.",FCFS,05/10/2018,05/14/2018,"$100,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20009611,JT,Shire plc,,05/10/2018,05/14/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20009447,JT,Turkiye Garanti bankasi a S,TKGbY,04/26/2018,04/30/2018,"$50,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20009287,JT,astellas Pharma Inc Unsponsored adR,alPMY,03/26/2018,04/2/2018,"$1,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20009287,JT,"british american Tobacco Industries,",,03/26/2018,04/2/2018,"$1,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20009287,JT,british land Co Sponsored adR,bTlCY,03/26/2018,04/2/2018,"$1,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20009287,JT,brookdale Senior living Inc.,bKd,03/28/2018,04/2/2018,"$15,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20009287,JT,brookdale Senior living Inc.,bKd,03/27/2018,04/2/2018,"$1,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20009287,JT,bT Group plc american depositary,,03/26/2018,04/2/2018,"$15,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20009287,JT,daito Trust Construction Co lt,,03/26/2018,04/2/2018,"$1,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20009287,JT,First Pacific Co Ord american,FSLR,03/26/2018,04/2/2018,"$1,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20009287,JT,Getinge ab Unsponsored adR,GNGbY,03/26/2018,04/2/2018,"$1,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20009287,JT,GlaxoSmithKline PlC,GSK,03/26/2018,04/2/2018,"$1,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20009287,JT,Hennes & Mauritz ab Unsponsored,,03/26/2018,04/2/2018,"$15,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20009287,JT,Imperial brands PlC,IMbbY,03/26/2018,04/2/2018,"$15,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20009287,JT,James Hardie Industries plc american,,03/26/2018,04/2/2018,"$1,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20009287,JT,Japan Tobacco Unsponsored american,,03/26/2018,04/2/2018,"$15,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20009287,JT,Mazda Motor Corp Unsponsored adR,MZdaY,03/26/2018,04/2/2018,"$1,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20009287,JT,"Nissan Motor Co., ltd. american",,03/26/2018,04/2/2018,"$1,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20009287,JT,"NTT dOCOMO, Inc american",,03/26/2018,04/2/2018,"$1,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20009287,JT,"QTS Realty Trust, Inc. Class a",QTS,03/26/2018,04/2/2018,"$1,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20009287,JT,Royal bank of Scotland Group Plc New,RbS,03/26/2018,04/2/2018,"$1,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20009287,JT,Royal dutch Shell PlC Royal dutch,RdS.a,03/26/2018,04/2/2018,"$1,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20009287,JT,Sky PlC,SKYaY,03/26/2018,04/2/2018,"$1,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20009287,JT,Subaru Corporation,FUJHY,03/26/2018,04/2/2018,"$1,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20009287,JT,Tate & lyle Plc Sponsored adR,TaTYY,03/26/2018,04/2/2018,"$1,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20009287,JT,Telstra Corporation limited,TlSYY,03/26/2018,04/2/2018,"$1,001",-,New,Subholding of: TWP Parametric HIgh Income US Equity
Gianforte,20009287,JT,Wharf Holdings ltd Ord Unsponsored,,03/26/2018,04/2/2018,"$15,001",-,New,Subholding of: TWP Parametric Core Int'l Equity Fund
Gianforte,20009125,JT,A.O. Smith Corporation,AOS,03/1/2018,03/5/2018,"$100,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20009125,JT,brookdale Senior living Inc.,bKD,02/26/2018,03/5/2018,"$15,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20009125,JT,"Diplomat Pharmacy, Inc.",DPlO,02/27/2018,03/5/2018,"$50,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20009125,JT,"Financial Engines, Inc.",FNGN,03/1/2018,03/5/2018,"$50,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20009125,JT,"IlG, Inc",IlG,02/26/2018,03/5/2018,"$100,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20009125,JT,Travelport Worldwide limited Common,,02/27/2018,03/5/2018,"$15,001",-,New,Subholding of: Newsouth Small Cap EquitiesID Owner Asset Transaction Date Notification Amount
Gianforte,20009197,JT,"Healthcare Services Group, Inc.",HCSG,03/21/2018,03/26/2018,"$15,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20009197,JT,"Inovalon Holdings, Inc.",,03/21/2018,03/26/2018,"$50,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20009197,JT,Novozymes A/S Unsponsored American,,03/20/2018,03/26/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20009197,JT,Knight,,03/12/2018,03/19/2018,"$100,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20009197,JT,Verint Systems Inc.,VRNT,03/12/2018,03/19/2018,"$100,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20009125,JT,brookdale Senior living Inc.,bKD,03/7/2018,03/12/2018,"$15,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20008926,JT,Acuity brands Inc,AYI,01/29/2018,02/5/2018,"$100,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20008926,JT,brookdale Senior Living Inc.,bKd,01/29/2018,02/5/2018,"$100,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20008926,JT,Cardtronics plc,CATM,01/29/2018,02/5/2018,"$100,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20008926,JT,"CoreCivic, Inc.",CXW,01/29/2018,02/5/2018,"$100,001",-,New,Subholding of: Newsouth Small Cap Equities
Gianforte,20008926,JT,"Evolent Health, Inc Class A",EVH,01/29/2018,02/5/2018,"$15,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20008926,JT,"Financial Engines, Inc.",FNGN,01/29/2018,02/5/2018,"$50,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20008926,JT,"Haynes International, Inc.",HAYN,01/29/2018,02/5/2018,"$50,001",-,New,Subholding of: Newsouth Small Cap EquitiesiD owner asset transaction Date notification amount
Gianforte,20008926,JT,"Henry Schein, Inc.",HSIC,01/29/2018,02/5/2018,"$50,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20008926,JT,Infineon Technologies AG,IFNNY,01/29/2018,02/5/2018,"$50,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20008926,JT,"Mednax, Inc.",Md,01/29/2018,02/5/2018,"$100,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20008926,JT,Park 24 Co Ltd Sponsored AdR,PKCOY,01/29/2018,02/5/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20008926,JT,"PRA Group, Inc.",PRAA,01/29/2018,02/5/2018,"$100,001",-,New,Subholding of: Riverbridge Managed Account - Small Cap US Equities
Gianforte,20008926,JT,Schlumberger N.V.,SLB,01/29/2018,02/5/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
Gianforte,20008926,JT,Shire plc,SHPG,01/29/2018,02/5/2018,"$100,001",-,New,Subholding of: Harding Loevner International Equity
