Member,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
DelBene,20019414,JT,Somerset CNTY N J Bans Ser. S,NaN,S (partial),08/12/2021,08/12/2021,"$100,001 - $250,000",New,
DelBene,20019414,JT,Texas ST Tax Rev Antic NTS Ser.,NaN,S,08/12/2021,08/12/2021,"$500,001 - $1,000,000",New,
DelBene,20019414,JT,Wolcott CT 1.25%22 go utx Due,NaN,P,08/11/2021,08/11/2021,"$500,001 - $1,000,000",New,
DelBene,20019216,JT,Pasco CNTY Fl SB CO 0.00% SCH,NaN,S,07/21/2021,07/21/2021,"$500,001 - $1,000,000",New,
DelBene,20019216,JT,Seattle WA MN lT PW 0.00%,NaN,P,07/21/2021,07/21/2021,"$500,001 - $1,000,000","New* For the complete list of asset type abbreviations, please visit https://fd.house.gov/reference/asset-type-codes.aspx.","Hon. Suzan K. DelBene , 08/06/2021"
DelBene,20019216,JT,Energy Northwest Wash Elec,NaN,S,07/01/2021,07/01/2021,"$250,001 - $500,000",New,Redemption
DelBene,20019216,JT,Florida HSg Fin Corp Homeowner S,NaN,S (partial),07/01/2021,07/01/2021,"$15,001 - $50,000",New,Redemption
DelBene,20019216,JT,Florida ST Constr Ref DBS,NaN,S,07/01/2021,07/01/2021,"$250,001 - $500,000",New,Redemption
DelBene,20018838,JT,Maryland ST Dept TR 5.00% Due,NaN,P,05/28/2021,05/28/2021,"$15,001 - $50,000",New,
DelBene,20018838,JT,New York ST Dorm Auth ST Pers,NaN,P,05/20/2021,05/20/2021,"$15,001 - $50,000",New,
DelBene,20018838,JT,Round Rock Tex Indpt SCH Dist,NaN,P,05/13/2021,05/13/2021,"$15,001 - $50,000",New,
DelBene,20018303,JT,District Columbia go BDS Ser.,NaN,P,02/16/2021,02/16/2021,"$15,001 - $50,000",New,
DelBene,20018303,JT,Round Rock Tex Indpt SCH Dist,NaN,P,02/16/2021,02/16/2021,"$15,001 - $50,000",New,
DelBene,20018303,JT,New York ST Dorm Auth ST Pers,NaN,P,02/12/2021,02/12/2021,"$50,001 - $100,000",New,
DelBene,20018303,JT,New York ST Dorm Auth ST Pers,NaN,P,02/10/2021,02/10/2021,"$15,001 - $50,000",New,
DelBene,20020052,JT,New York ST Dorm Auth Sales Tax P,NaN,12/13/2021,"$1,001",-,"$15,001 - $50,000",New,
DelBene,20020052,JT,New York ST Dorm Auth ST Pers P,NaN,12/10/2021,"$1,001",-,"$15,001 - $50,000",New,
DelBene,20019922,JT,New York ST Dorm Auth Sales Tax P,NaN,11/30/2021,"$1,001",-,"$15,001 - $50,000",New,
DelBene,20019922,JT,Round Rock Tex Indpt SCH Dist P,NaN,11/23/2021,"$1,001",-,"$15,001 - $50,000",New,
DelBene,20019816,JT,Illinois HSg Dev Auth Rev BDS P,NaN,11/12/2021,"$1,001",-,"$15,001 - $50,000",New,
DelBene,20019571,JT,New York ST Dorm Auth Sales Tax P,NaN,09/24/2021,"$1,001",-,"$15,001 - $50,000",New,
DelBene,20019216,SP,Microsoft Corporation ,MSFT,07/02/2021,"$1,001",-,"$15,001 - $50,000",New,
Diaz-Balart,20018764,SP,"MDLIVE,INC. [PS]",NaN,S,04/22/2021,04/24/2021,"$50,001 - $100,000",New,Provider of on demand digital healthcare services
Dingell,20017983,SP,ViacomCBS Inc.,NaN,01/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Evans,20020081,SPDR,blackstone Senior loan ETF P,NaN,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019717,JT,"Via Renewables, Inc.",NaN,Transaction,Date,Notification,Amount,New,
Foxx,20018306,JT,"Industrial logistics Properties P 02/19/2021 02/19/2021 $1,001",NaN,Transaction,Date,Notification,Amount,New,
Foxx,20017967,JT,"One liberty Properties, Inc. ",NaN,P,12/22/2020,12/22/2020,"$15,001 - $50,000",New,
Foxx,20017967,JT,AT&T Inc. ,T,P,12/17/2020,12/17/2020,"$15,001 - $50,000",New,
Foxx,20017967,JT,"Altria group, Inc. ",MO,P,12/08/2020,12/08/2020,"$15,001 - $50,000",New,
Foxx,20017967,JT,gladstone land Corporation,NaN,S,12/08/2020,12/08/2020,"$15,001 - $50,000",New,
Foxx,20017967,JT,"Clearway Energy, Inc. Class A S",NaN,S (partial),12/07/2020,12/07/2020,"$50,001 - $100,000",New,
Foxx,20019946,JT,"Blackstone Mortgage Trust, Inc.",NaN,P,11/26/2021,11/26/2021,"$15,001 - $50,000",New,
Foxx,20019946,JT,"Plains All American Pipeline, l.P.",NaN,P,11/26/2021,11/26/2021,"$15,001 - $50,000",New,
Foxx,20019717,JT,"Sculptor Capital Management, Inc.",NaN,P,10/25/2021,10/25/2021,"$15,001 - $50,000",New,
Foxx,20019717,JT,Duke Energy Corporation 5.125%,NaN,S,10/07/2021,10/07/2021,"$50,001 - $100,000",New,
Foxx,20019557,JT,Philip Morris International Inc,PM,P,09/28/2021,09/28/2021,"$15,001 - $50,000",New,
Foxx,20019557,JT,Industrial logistics Properties,NaN,P,09/10/2021,09/10/2021,"$15,001 - $50,000",New,
Foxx,20019412,JT,"Blackstone Mortgage Trust, Inc.",NaN,P,08/09/2021,08/09/2021,"$50,001 - $100,000",New,
Foxx,20019412,JT,Exxon Mobil Corporation ,XOM,P,08/09/2021,08/09/2021,"$50,001 - $100,000",New,
Foxx,20019412,JT,Pembina Pipeline Corp. Ordinary,NaN,P,08/09/2021,08/09/2021,"$15,001 - $50,000",New,
Foxx,20018805,JT,"National Health Investors, Inc.",NaN,P,05/27/2021,05/27/2021,"$15,001 - $50,000",New,
Foxx,20018805,JT,Tribune Publishing Company,NaN,S,05/27/2021,05/27/2021,"$15,001 - $50,000",New,
Foxx,20018805,JT,"National Health Investors, Inc.",NaN,P,05/12/2021,05/12/2021,"$15,001 - $50,000",New,
Foxx,20018670,JT,"National Health Investors, Inc.",NaN,P,04/19/2021,04/19/2021,"$50,001 - $100,000",New,
Foxx,20018670,JT,Antero Midstream Corporation,NaN,P,04/09/2021,04/09/2021,"$15,001 - $50,000",New,
Foxx,20018670,JT,"Clearway Energy, Inc. Class A",NaN,S,04/08/2021,04/08/2021,"$100,001 - $250,000",New,
Foxx,20018512,JT,Walmart Inc. ,WMT,S,03/26/2021,03/26/2021,"$15,001 - $50,000",New,
Foxx,20018306,JT,Philip Morris International Inc,PM,P,02/26/2021,02/26/2021,"$15,001 - $50,000",New,
Foxx,20018306,JT,"Plains All American Pipeline, l.P.",NaN,P,02/23/2021,02/23/2021,"$15,001 - $50,000",New,
Foxx,20018306,JT,Philip Morris International Inc,PM,P,02/19/2021,02/19/2021,"$15,001 - $50,000",New,
Foxx,20018306,JT,Antero Midstream Corporation,NaN,P,02/18/2021,02/18/2021,"$15,001 - $50,000",New,
Foxx,20018306,JT,Industrial logistics Properties,NaN,P,02/18/2021,02/18/2021,"$15,001 - $50,000",New,
Foxx,20018306,JT,Tribune Publishing Company,NaN,P,02/18/2021,02/18/2021,"$15,001 - $50,000",New,
Foxx,20018306,JT,"Plains All American Pipeline, l.P.",NaN,P,02/10/2021,02/10/2021,"$15,001 - $50,000",New,
Foxx,20019946,JT,Antero Midstream Corporation P,NaN,11/11/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019946,JT,AT&T Inc. ,T,11/02/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019946,JT,AT&T Inc. ,T,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019946,JT,Enterprise Products Partners l.P. P,NaN,11/19/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019946,JT,Enterprise Products Partners l.P. P,NaN,11/15/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019946,JT,Industrial logistics Properties P,NaN,11/19/2021,"$1,001",-,"$15,001 - $50,000",NewID Owner Asset Transaction Date Notification Amount Cap.,
Foxx,20019946,JT,"National Health Investors, Inc. P",NaN,11/08/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019946,JT,Pembina Pipeline Corp. Ordinary P,NaN,11/30/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019946,JT,Philip Morris International Inc P,PM,11/23/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019946,JT,"Plains All American Pipeline, l.P.",NaN,11/15/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019717,JT,"Altria group, Inc. ",MO,10/13/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019717,JT,glaxoSmithKline PlC ,NaN,10/08/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019717,JT,"One liberty Properties, Inc. ",NaN,10/07/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019717,JT,PPl Corporation ,NaN,10/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019717,JT,"Sculptor Capital Management, Inc. P",NaN,10/26/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019557,JT,BP p.l.c. ,NaN,09/27/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019557,JT,Exxon Mobil Corporation ,XOM,09/13/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019412,JT,Antero Midstream Corporation P,NaN,08/11/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019412,JT,AT&T Inc. ,T,08/03/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019412,JT,Enterprise Products Partners l.P. P,NaN,08/13/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019412,JT,"National Health Investors, Inc. P",NaN,08/09/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019412,JT,"National Health Investors, Inc. P",NaN,08/06/2021,"$1,001",-,"$15,001 - $50,000",NewID Owner Asset Transaction Date Notification Amount Cap.,
Foxx,20019412,JT,"Plains All American Pipeline, l.P.",NaN,08/16/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019162,JT,"Altria group, Inc. ",MO,07/12/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019162,JT,glaxoSmithKline PlC ,NaN,07/09/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019162,JT,"One liberty Properties, Inc. ",NaN,07/12/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019162,JT,PPl Corporation ,NaN,07/01/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20019013,JT,BP p.l.c. ,NaN,06/21/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20018805,JT,"Altria group, Inc. ",MO,05/03/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20018805,JT,Antero Midstream Corporation P,NaN,05/13/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20018805,JT,AT&T Inc. ,T,05/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20018805,JT,Enterprise Products Partners l.P. P,NaN,05/13/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20018805,JT,"Plains All American Pipeline, l.P.",NaN,05/17/2021,"$1,001",-,"$15,001 - $50,000",NewID Owner Asset Transaction Date Notification Amount Cap.,
Foxx,20018670,JT,AT&T Inc. ,T,04/13/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20018670,JT,glaxoSmithKline PlC ,NaN,04/09/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20018670,JT,"One liberty Properties, Inc. ",NaN,04/08/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20018670,JT,PPl Corporation ,NaN,04/05/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20018512,JT,BP p.l.c. ,NaN,03/29/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20018512,JT,"Clearway Energy, Inc. Class A P",NaN,03/16/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20018306,JT,"Altria group, Inc. ",MO,02/01/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20018306,JT,AT&T Inc. ,T,02/02/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20018306,JT,AT&T Inc. ,T,02/28/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20018306,JT,Enterprise Products Partners l.P. P,NaN,02/12/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20018306,JT,Enterprise Products Partners l.P. P,NaN,02/10/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20018115,JT,"Altria group, Inc. ",MO,01/12/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20018115,JT,glaxoSmithKline PlC ,NaN,01/15/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20018115,JT,"One liberty Properties, Inc. ",NaN,01/08/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20018115,JT,PPl Corporation ,NaN,01/05/2021,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20017967,JT,"Altria group, Inc. ",MO,12/29/2020,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20017967,JT,AT&T Inc. ,T,12/18/2020,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20017967,JT,BP p.l.c. ,NaN,12/21/2020,"$1,001",-,"$15,001 - $50,000",New,
Foxx,20017967,JT,"Clearway Energy, Inc. Class A P",NaN,12/16/2020,"$1,001",-,"$15,001 - $50,000",New,
Franklin,20018466,JT,"BRP group, Inc.",NaN,E,02/11/2021,02/11/2021,"$1,000,001 - $5,000,000",New,"78,058 shares of of previously disclosed BRP Class A stock released from lockup provisions."
Garcia,20018671,SPDR,Gold Trust ,NaN,P,04/12/2021,04/12/2021,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,"PayPal Holdings, Inc. (PYPL) [ST] S ",NaN,transaction,Date,notification,amount,New,
Gottheimer,20019761,JT,"bHP Group Limited American P 10/18/2021 11/04/2021 $1,001",NaN,Transaction,Date,Notification,Amount,New,
Gottheimer,20019761,JT,"MercadoLibre, Inc. ",MELI,Transaction,Date,Notification,Amount,New,
Gottheimer,20018854,JT,Microsoft Corporation ,MSFT,transaction,Date,notification,amount,New,
Gottheimer,20018699,JT,Open Lending Corporation,NaN,Transaction,Date,Notification,Amount,New,
Gottheimer,20018534,JT,deere & Company ,NaN,Transaction,Date,Notification,Amount,New,
Gottheimer,20018534,JT,"MarketAxess Holdings, Inc. S ",MKTX,Transaction,Date,Notification,Amount,New,
Gottheimer,20018333,JT,"Elastic N.V. Ordinary Shares P 02/25/2021 03/05/2021 $1,001",NaN,transaction,Date,notification,amount,New,
Gottheimer,20018333,JT,Synchrony Financial ,SYF,transaction,Date,notification,amount,New,
Gottheimer,20019961,JT,Microsoft Corporation ,MSFT,P,11/15/2021,12/06/2021,"$5,000,001 - $25,000,000",New,
Gottheimer,20019961,JT,Microsoft Corporation ,MSFT,P,11/15/2021,12/06/2021,"$1,000,001 - $5,000,000",New,
Gottheimer,20019961,JT,Microsoft Corporation ,MSFT,P,11/15/2021,12/06/2021,"$500,001 - $1,000,000",New,
Gottheimer,20019961,JT,Microsoft Corporation ,MSFT,S,11/15/2021,12/06/2021,"$500,001 - $1,000,000",New,
Gottheimer,20019961,JT,Microsoft Corporation ,MSFT,S,11/15/2021,12/06/2021,"$5,000,001 - $25,000,000",New,
Gottheimer,20019961,JT,Microsoft Corporation ,MSFT,S,11/15/2021,12/06/2021,"$1,000,001 - $5,000,000",New,
Gottheimer,20019961,JT,"AutoZone, Inc. ",AZO,P,11/10/2021,12/06/2021,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,Microsoft Corporation ,MSFT,P,10/28/2021,11/04/2021,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,Nintendo Co Ltd AdR ,NaN,P,10/18/2021,11/04/2021,"$15,001 - $50,000",New,
Gottheimer,20019593,JT,Nintendo Co Ltd AdR ,NaN,S (partial),09/15/2021,10/07/2021,"$15,001 - $50,000",New,
Gottheimer,20019479,JT,Microsoft Corporation ,MSFT,P,08/16/2021,09/13/2021,"$1,000,001 - $5,000,000",New,
Gottheimer,20019479,JT,Microsoft Corporation ,MSFT,P,08/16/2021,09/13/2021,"$500,001 - $1,000,000",New,
Gottheimer,20019479,JT,Microsoft Corporation ,MSFT,P,08/16/2021,09/13/2021,"$500,001 - $1,000,000",New,
Gottheimer,20019479,JT,Microsoft Corporation ,MSFT,S,08/16/2021,09/13/2021,"$500,001 - $1,000,000",New,
Gottheimer,20019479,JT,Microsoft Corporation ,MSFT,S,08/16/2021,09/13/2021,"$1,000,001 - $5,000,000",New,
Gottheimer,20019479,JT,Microsoft Corporation ,MSFT,S,08/16/2021,09/13/2021,"$1,000,001 - $5,000,000",New,
Gottheimer,20019479,JT,Microsoft Corporation ,MSFT,S,08/16/2021,09/13/2021,"$500,001 - $1,000,000",New,
Gottheimer,20019479,JT,Microsoft Corporation ,MSFT,S,08/16/2021,09/13/2021,"$500,001 - $1,000,000",New,
Gottheimer,20019479,JT,Microsoft Corporation ,MSFT,P,08/16/2021,09/13/2021,"$500,001 - $1,000,000",New,
Gottheimer,20019479,JT,Microsoft Corporation ,MSFT,P,08/16/2021,09/13/2021,"$1,000,001 - $5,000,000",New,
Gottheimer,20019076,JT,Progressive Corporation ,PGR,P,06/24/2021,07/12/2021,"$15,001 - $50,000",New,
Gottheimer,20019076,JT,Microsoft Corporation ,MSFT,P,06/22/2021,07/12/2021,"$50,001 - $100,000",New,
Gottheimer,20019076,JT,Microsoft Corporation ,MSFT,S,06/22/2021,07/12/2021,"$15,001 - $50,000",New,
Gottheimer,20019076,JT,Microsoft Corporation ,MSFT,S,06/22/2021,07/12/2021,"$15,001 - $50,000",New,
Gottheimer,20018854,JT,Microsoft Corporation ,MSFT,P,05/18/2021,06/04/2021,"$15,001 - $50,000",New,
Gottheimer,20018854,JT,Microsoft Corporation ,MSFT,P,05/18/2021,06/04/2021,"$100,001 - $250,000",New,
Gottheimer,20018854,JT,Microsoft Corporation ,MSFT,S,05/18/2021,06/04/2021,"$1,000,001 - $5,000,000",New,
Gottheimer,20018854,JT,Microsoft Corporation ,MSFT,S,05/18/2021,06/04/2021,"$500,001 - $1,000,000",New,
Gottheimer,20018854,JT,Microsoft Corporation ,MSFT,S,05/18/2021,06/04/2021,"$500,001 - $1,000,000",New,
Gottheimer,20018854,JT,Microsoft Corporation ,MSFT,P,05/18/2021,06/04/2021,"$1,000,001 - $5,000,000",New,
Gottheimer,20018854,JT,Microsoft Corporation ,MSFT,P,05/18/2021,06/04/2021,"$1,000,001 - $5,000,000",New,
Gottheimer,20018854,JT,Microsoft Corporation ,MSFT,S,05/18/2021,06/04/2021,"$250,001 - $500,000",New,
Gottheimer,20018854,JT,Microsoft Corporation ,MSFT,S,05/18/2021,06/04/2021,"$1,000,001 - $5,000,000",New,
Gottheimer,20018854,JT,Microsoft Corporation ,MSFT,S (partial),05/18/2021,06/04/2021,"$100,001 - $250,000",New,
Gottheimer,20018333,JT,Microsoft Corporation ,MSFT,P,02/12/2021,03/05/2021,"$15,001 - $50,000",New,
Gottheimer,20018333,JT,Microsoft Corporation ,MSFT,S,02/12/2021,03/05/2021,"$1,000,001 - $5,000,000",New,
Gottheimer,20018333,JT,Microsoft Corporation ,MSFT,S,02/12/2021,03/05/2021,"$250,001 - $500,000",New,
Gottheimer,20018333,JT,Microsoft Corporation ,MSFT,S,02/12/2021,03/05/2021,"$1,000,001 - $5,000,000",New,
Gottheimer,20018333,JT,Microsoft Corporation ,MSFT,P,02/12/2021,03/05/2021,"$1,000,001 - $5,000,000",New,
Gottheimer,20018333,JT,Microsoft Corporation ,MSFT,P,02/12/2021,03/05/2021,"$1,000,001 - $5,000,000",New,
Gottheimer,20018333,JT,Microsoft Corporation ,MSFT,P,02/12/2021,03/05/2021,"$250,001 - $500,000",New,
Gottheimer,20018333,JT,Microsoft Corporation ,MSFT,S (partial),02/12/2021,03/05/2021,"$15,001 - $50,000",New,
Gottheimer,20018333,JT,"Altria Group, Inc. ",MO,S,02/11/2021,03/05/2021,"$15,001 - $50,000",New,
Gottheimer,20018333,JT,Philip Morris International Inc,PM,S,02/11/2021,03/05/2021,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,Alphabet Inc. ,GOOG,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,Compass Minerals Intl Inc ,NaN,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,"Emergent biosolutions, Inc. ",NaN,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,"Equifax, Inc. ",EFX,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,Haier Smart Home Co Ltd AdR P,NaN,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,Haier Smart Home Co Ltd AdR P,NaN,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,"Heartland Express, Inc. (HTLd) S ",NaN,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,"Helios Technologies, Inc. (HLIO) S ",NaN,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,Lam Research Corporation (LRCX) S ,NaN,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,LHC Group,NaN,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,"MarketAxess Holdings, Inc. S",MKTX,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,Mastercard Incorporated ,MA,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,Norfolk Southern Corporation S ,NSC,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,"PayPal Holdings, Inc. (PYPL) [ST] S ",NaN,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,"PayPal Holdings, Inc. (PYPL) [ST] S ",NaN,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,"PayPal Holdings, Inc. (PYPL) [ST] S ",NaN,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,"Rockwell Automation, Inc. (ROK) S ",NaN,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,"SS&C Technologies Holdings, Inc. S",NaN,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,"Tapestry, Inc. (TPR) [ST] S ",NaN,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,Terex Corporation ,NaN,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019961,JT,"Uber Technologies, Inc. ",NaN,12/06/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,"Advanced Micro devices, Inc. P",NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,"Affirm Holdings, Inc.",NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,Alibaba Group Holding Limited P,NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,Allianz SE AdR ,NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,Apple Inc. ,AAPL,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,biogen Inc. ,NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,bioMarin Pharmaceutical Inc. S,NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,blackstone Inc. ,NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,"Covetrus, Inc. ",NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,"dassault Systemes, S.A. American S ",NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,deere & Company (dE) [ST] S ,NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,deere & Company (dE) [ST] S ,NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,"Emergent biosolutions, Inc. ",NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,Endava plc American depositary P,NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",NewID Owner Asset Transaction Date Notification Amount Cap.,
Gottheimer,20019761,JT,"Estee Lauder Companies, Inc. (EL) S ",NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,"Etsy, Inc. ",NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,FedEx Corporation ,NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,FedEx Corporation ,NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,Intuit Inc. ,INTU,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,Lam Research Corporation (LRCX) S ,NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,Mastercard Incorporated (MA) S ,NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,McKesson Corporation (MCK) [ST] S ,NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,"Medpace Holdings, Inc. (MEdP) S ",NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,"Meta Platforms, Inc.",NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,"Meta Platforms, Inc.",NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,"Meta Platforms, Inc.",NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,Microsoft Corporation ,MSFT,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,"Netflix, Inc. ",NFLX,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,NVIdIA Corporation ,NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,NVIdIA Corporation ,NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,"Paycor HCM, Inc. ",NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,Paylocity Holding Corporation S ,NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,"PayPal Holdings, Inc. (PYPL) [ST] S ",NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,"PayPal Holdings, Inc. (PYPL) [ST] S ",NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,"PayPal Holdings, Inc. (PYPL) [ST] S ",NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,"PayPal Holdings, Inc. (PYPL) [ST] S ",NaN,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,QUALCOMM Incorporated S,QCOM,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
Gottheimer,20019761,JT,QUALCOMM Incorporated S ,QCOM,11/04/2021,"$1,001",-,"$15,001 - $50,000",New,
