Member,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
Price,20001851,JT,"gilead sciences, Inc. ",NaN,P,08/12/2014,08/18/2014,"$1,001 - $15,000",New,
Price,20001851,JT,Honeywell,HON,P,08/12/2014,08/18/2014,"$1,001 - $15,000",New,
Price,20001851,JT,Magellan Midstream Partners l.P.,NaN,P,08/12/2014,08/18/2014,"$1,001 - $15,000",New,
Price,20001851,JT,"Metlife, Inc. ",MET,P,08/12/2014,08/18/2014,"$1,001 - $15,000",New,
Price,20001851,JT,Motorola Solutions,MSI,s,08/12/2014,08/18/2014,"$1,001 - $15,000",New,
Price,20001851,JT,"staples, Inc. ",NaN,P,08/12/2014,08/18/2014,"$1,001 - $15,000",New,
Schneider,20002222,SP,alibaba group Holding limited,NaN,P,11/7/2014,12/1/2014,"$50,001 - $100,000",New,
Schneider,20002222,SP,Chicago Bridge & Iron Company N.V.,NaN,S,11/7/2014,12/1/2014,"$50,001 - $100,000",New,
Schneider,20002222,SP,VIaCoM INC SR DEB 6.87500%,NaN,P,11/7/2014,12/1/2014,"$1,001 - $15,000",New,Corporate Bond
Schneider,20002222,SP,"Beacon Roofing Supply, Inc. ",NaN,S,11/3/2014,12/1/2014,"$1,001 - $15,000",New,
Schneider,20002222,SP,NEW YoRK ST TWY auTH HWY &,NaN,P,11/25/2014,12/13/2014,"$50,001 - $100,000",New,Municipal Bond
Schneider,20002222,SP,Bally Technologies Inc. ,NaN,E,11/24/2014,12/1/2014,"$1,001 - $15,000",New,
Schneider,20002222,SP,golDMaN SaCHS gRP INC 5.50%,NaN,P,11/24/2014,12/1/2014,"$1,001 - $15,000",New,Corporate Bond
Schneider,20002222,SP,HaRTFoRD FINl SVC gRP 7.875% To,NaN,P,11/24/2014,12/1/2014,"$1,001 - $15,000",New,Corporate Bond
Schneider,20002222,SP,WaSH ST go BDS SER 2006a 5%,NaN,S,11/20/2014,12/13/2014,"$50,001 - $100,000",New,
Schneider,20002222,SP,RBS CaP FNDg TRuST V 5.9%,NaN,P,11/18/2014,12/1/2014,"$1,001 - $15,000",New,Corporate Bond
Schneider,20002222,SP,EQuITY CoMWlTH SER,NaN,E,11/17/2014,12/1/2014,"$1,001 - $15,000",New,Redeemed BondID Owner Asset Transaction Date Notification Amount
Schneider,20002222,SP,"CIRCoR International, Inc. ",NaN,P,11/14/2014,12/1/2014,"$1,001 - $15,000",New,
Schneider,20002222,SP,RoYal BK SCoTlaND SER Q 6.75%,NaN,S,11/14/2014,12/1/2014,"$1,001 - $15,000",New,Corporate Bond
Schneider,20002222,SP,DTE Energy,DTE,S,11/12/2014,12/1/2014,"$1,001 - $15,000",New,Corporate Bond
Scott,20001602,SP,"Plug Power, Inc. ",NaN,S,09/4/2013,09/4/2013,"$1,001 - $15,000",New,"Mr. Austin Scott , 08/29/2014"
Scott,20001602,SP,Microsoft,MSFT,P,09/15/2013,09/15/2013,"$15,001 - $50,000",New,Subholding of: Vivien G Scott IRA
Scott,20001602,SP,Microsoft,MSFT,P,07/19/2013,07/19/2013,"$15,001 - $50,000",New,Subholding of: Vivien G Scott IRA
