category,doc_id,member_name,message,row
invalid_date,20012702,Hon. Josh Gottheimer,Invalid or missing transaction date: Inc.,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20012702', 'Owner': 'JT', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Inc.', 'Notification Date': '(NoW)', 'Amount': '[ST]', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 1'}"
invalid_date,20012554,Hon. Josh Gottheimer,Invalid or missing transaction date: Inc.,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20012554', 'Owner': 'JT', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Inc.', 'Notification Date': '(NoW)', 'Amount': '[ST]', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 1'}"
invalid_date,20012430,Hon. Josh Gottheimer,Invalid or missing transaction date: Inc.,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20012430', 'Owner': 'JT', 'Asset': 'Intuitive', 'Ticker': 'INTU', 'Transaction Type': 'S', 'Transaction Date': 'Inc.', 'Notification Date': '(ISRG)', 'Amount': '[ST]', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 1'}"
invalid_date,20012430,Hon. Josh Gottheimer,Invalid or missing transaction date: Inc.,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20012430', 'Owner': 'JT', 'Asset': 'PayPal', 'Ticker': 'PYPL', 'Transaction Type': 'S', 'Transaction Date': 'Inc.', 'Notification Date': '(PYPL)', 'Amount': '[ST]', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 1'}"
invalid_date,20012430,Hon. Josh Gottheimer,Invalid or missing transaction date: Inc.,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20012430', 'Owner': 'JT', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Inc.', 'Notification Date': '(V)', 'Amount': '[ST]', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 1'}"
invalid_date,20012330,Hon. Josh Gottheimer,Invalid or missing transaction date: Inc.,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20012330', 'Owner': 'JT', 'Asset': 'PayPal', 'Ticker': 'PYPL', 'Transaction Type': 'S', 'Transaction Date': 'Inc.', 'Notification Date': '(PYPL)', 'Amount': '[ST]', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 1'}"
invalid_date,20012180,Hon. Josh Gottheimer,Invalid or missing transaction date: Inc.,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20012180', 'Owner': 'JT', 'Asset': 'Intuitive', 'Ticker': 'INTU', 'Transaction Type': 'S', 'Transaction Date': 'Inc.', 'Notification Date': '(ISRG)', 'Amount': '[ST]', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 1'}"
invalid_date,20011641,Hon. Josh Gottheimer,Invalid or missing transaction date: Inc.,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20011641', 'Owner': 'JT', 'Asset': 'Intuitive', 'Ticker': 'INTU', 'Transaction Type': 'S', 'Transaction Date': 'Inc.', 'Notification Date': '(ISRG)', 'Amount': '[ST]', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 2'}"
invalid_date,20011641,Hon. Josh Gottheimer,Invalid or missing transaction date: Inc.,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20011641', 'Owner': 'JT', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Inc.', 'Notification Date': '(V)', 'Amount': '[ST]', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 2'}"
invalid_date,20011063,Hon. Josh Gottheimer,Invalid or missing transaction date: Inc.,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20011063', 'Owner': 'JT', 'Asset': 'Power', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Inc.', 'Notification Date': '(PoWI)', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 2'}"
invalid_date,20012330,Hon. Josh Gottheimer,Invalid or missing transaction date: Inc,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20012330', 'Owner': 'JT', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Inc', 'Notification Date': '(CRM)', 'Amount': '[ST]', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 1'}"
invalid_date,20012180,Hon. Josh Gottheimer,Invalid or missing transaction date: Inc,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20012180', 'Owner': 'JT', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Inc', 'Notification Date': '(CRM)', 'Amount': '[ST]', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 1'}"
invalid_date,20012702,Hon. Josh Gottheimer,"Invalid or missing transaction date: Group,","{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20012702', 'Owner': 'JT', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Group,', 'Notification Date': 'Inc.', 'Amount': '(CSGP)', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 1'}"
invalid_date,20011641,Hon. Josh Gottheimer,Invalid or missing transaction date: Global,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20011641', 'Owner': 'JT', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Global', 'Notification Date': 'Inc.', 'Amount': '(SPGI)', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 2'}"
invalid_date,20012702,Hon. Josh Gottheimer,Invalid or missing transaction date: Corporation,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20012702', 'Owner': 'JT', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Corporation', 'Notification Date': 'Plc', 'Amount': '-', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 1'}"
invalid_date,20012702,Hon. Josh Gottheimer,Invalid or missing transaction date: Corporation,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20012702', 'Owner': 'JT', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Corporation', 'Notification Date': '(MSFT)', 'Amount': '[ST]', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 1iD owner asset transaction Date notification amount cap.'}"
invalid_date,20011641,Hon. Josh Gottheimer,Invalid or missing transaction date: Corporation,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20011641', 'Owner': 'JT', 'Asset': 'General', 'Ticker': 'Gd', 'Transaction Type': 'S', 'Transaction Date': 'Corporation', 'Notification Date': 'S', 'Amount': '(partial)', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 2'}"
invalid_date,20010919,Hon. Josh Gottheimer,Invalid or missing transaction date: Corporation,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20010919', 'Owner': 'JT', 'Asset': 'General', 'Ticker': 'Gd', 'Transaction Type': 'S', 'Transaction Date': 'Corporation', 'Notification Date': 'S', 'Amount': '(partial)', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 2'}"
invalid_date,20010919,Hon. Josh Gottheimer,Invalid or missing transaction date: Corporation,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20010919', 'Owner': 'JT', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Corporation', 'Notification Date': '(MSFT)', 'Amount': '[ST]', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 2'}"
invalid_date,20010919,Hon. Josh Gottheimer,Invalid or missing transaction date: Corporation,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20010919', 'Owner': 'JT', 'Asset': 'Norfolk', 'Ticker': 'NSC', 'Transaction Type': 'S', 'Transaction Date': 'Corporation', 'Notification Date': 'S', 'Amount': '(partial)', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 2'}"
invalid_date,20012180,Hon. Josh Gottheimer,Invalid or missing transaction date: C,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20012180', 'Owner': 'JT', 'Asset': 'alphabet Inc. -', 'Ticker': 'GooG', 'Transaction Type': 'S', 'Transaction Date': 'C', 'Notification Date': 'Capital', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 1'}"
invalid_date,20011982,Hon. Josh Gottheimer,Invalid or missing transaction date: C,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20011982', 'Owner': 'JT', 'Asset': 'alphabet Inc. -', 'Ticker': 'GooG', 'Transaction Type': 'S', 'Transaction Date': 'C', 'Notification Date': 'Capital', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 2'}"
invalid_date,20011641,Hon. Josh Gottheimer,Invalid or missing transaction date: C,"{'Member': 'Gottheimer', 'Prefix': 'Hon.', 'FirstName': 'Josh', 'LastName': 'Gottheimer', 'DocID': '20011641', 'Owner': 'JT', 'Asset': 'alphabet Inc. -', 'Ticker': 'GooG', 'Transaction Type': 'S', 'Transaction Date': 'C', 'Notification Date': 'Capital', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: Morgan Stanley - Select UMa account # 2'}"
invalid_date,20011302,Hon. Hakeem S. Jeffries,Invalid or missing transaction date: S&P,"{'Member': 'Jeffries', 'Prefix': 'Hon.', 'FirstName': 'Hakeem S.', 'LastName': 'Jeffries', 'DocID': '20011302', 'Owner': 'JT', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'S&P', 'Notification Date': 'Dividend', 'Amount': 'ETF', 'Filing Status': 'New', 'Description': 'Subholding of: Merrill Edge Investment account-Non Retirement'}"
invalid_date,20012662,Hon. James R. Langevin,Invalid or missing transaction date: s,"{'Member': 'Langevin', 'Prefix': 'Hon.', 'FirstName': 'James R.', 'LastName': 'Langevin', 'DocID': '20012662', 'Owner': 'HuYa', 'Asset': 'Inc. american', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 's', 'Notification Date': '(partial)', 'Amount': '11/06/2019', 'Filing Status': 'New', 'Description': ''}"
invalid_date,20012662,Hon. James R. Langevin,Invalid or missing transaction date: s,"{'Member': 'Langevin', 'Prefix': 'Hon.', 'FirstName': 'James R.', 'LastName': 'Langevin', 'DocID': '20012662', 'Owner': 'HuYa', 'Asset': 'Inc. american', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 's', 'Notification Date': '(partial)', 'Amount': '11/04/2019', 'Filing Status': 'New', 'Description': ''}"
invalid_date,20012499,Hon. James R. Langevin,Invalid or missing transaction date: s,"{'Member': 'Langevin', 'Prefix': 'Hon.', 'FirstName': 'James R.', 'LastName': 'Langevin', 'DocID': '20012499', 'Owner': 'HuYa', 'Asset': 'Inc. american', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 's', 'Notification Date': '(partial)', 'Amount': '10/15/2019', 'Filing Status': 'New', 'Description': ''}"
invalid_date,20012208,Hon. James R. Langevin,Invalid or missing transaction date: s,"{'Member': 'Langevin', 'Prefix': 'Hon.', 'FirstName': 'James R.', 'LastName': 'Langevin', 'DocID': '20012208', 'Owner': 'HuYa', 'Asset': 'Inc. american', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 's', 'Notification Date': '(partial)', 'Amount': '08/19/2019', 'Filing Status': 'New', 'Description': ''}"
invalid_date,20011055,Hon. James R. Langevin,Invalid or missing transaction date: s,"{'Member': 'Langevin', 'Prefix': 'Hon.', 'FirstName': 'James R.', 'LastName': 'Langevin', 'DocID': '20011055', 'Owner': 'HuYa', 'Asset': 'Inc. american', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 's', 'Notification Date': '(partial)', 'Amount': '12/31/2018', 'Filing Status': 'New', 'Description': ''}"
invalid_date,20012688,Hon. James R. Langevin,Invalid or missing transaction date: a,"{'Member': 'Langevin', 'Prefix': 'Hon.', 'FirstName': 'James R.', 'LastName': 'Langevin', 'DocID': '20012688', 'Owner': 'Facebook,', 'Asset': 'Inc. -', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'a', 'Notification Date': '(FB)', 'Amount': '[sT]', 'Filing Status': 'New', 'Description': ''}"
invalid_date,20012164,Hon. James R. Langevin,Invalid or missing transaction date: a,"{'Member': 'Langevin', 'Prefix': 'Hon.', 'FirstName': 'James R.', 'LastName': 'Langevin', 'DocID': '20012164', 'Owner': 'Facebook,', 'Asset': 'Inc. -', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'a', 'Notification Date': '(FB)', 'Amount': '[sT]', 'Filing Status': 'New', 'Description': ''}"
invalid_date,20011621,Hon. James R. Langevin,Invalid or missing transaction date: a,"{'Member': 'Langevin', 'Prefix': 'Hon.', 'FirstName': 'James R.', 'LastName': 'Langevin', 'DocID': '20011621', 'Owner': 'Facebook,', 'Asset': 'Inc. -', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'a', 'Notification Date': '(FB)', 'Amount': '[sT]', 'Filing Status': 'New', 'Description': ''}"
invalid_date,20012499,Hon. James R. Langevin,Invalid or missing transaction date: Corporation,"{'Member': 'Langevin', 'Prefix': 'Hon.', 'FirstName': 'James R.', 'LastName': 'Langevin', 'DocID': '20012499', 'Owner': 'Zebra', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Corporation', 'Notification Date': '-', 'Amount': 's', 'Filing Status': 'New', 'Description': ''}"
invalid_date,20012448,Hon. James R. Langevin,Invalid or missing transaction date: Corporation,"{'Member': 'Langevin', 'Prefix': 'Hon.', 'FirstName': 'James R.', 'LastName': 'Langevin', 'DocID': '20012448', 'Owner': 'Zebra', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'Corporation', 'Notification Date': '-', 'Amount': 's', 'Filing Status': 'New', 'Description': ''}"
invalid_date,20012270,Hon. James R. Langevin,Invalid or missing transaction date: A,"{'Member': 'Langevin', 'Prefix': 'Hon.', 'FirstName': 'James R.', 'LastName': 'Langevin', 'DocID': '20012270', 'Owner': 'Facebook,', 'Asset': 'Inc. -', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'A', 'Notification Date': '(Fb)', 'Amount': '[ST]', 'Filing Status': 'New', 'Description': 'Subholding of: Roth IRA'}"
invalid_date,20011411,Hon. Susie Lee,"Invalid or missing transaction date: group,","{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20011411', 'Owner': 'JT', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'group,', 'Notification Date': 'Inc.', 'Amount': '(CSgP)', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20011607,Hon. Susie Lee,Invalid or missing transaction date: group,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20011607', 'Owner': 'JT', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'group', 'Notification Date': 'Incorporated', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20011411,Hon. Susie Lee,Invalid or missing transaction date: group,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20011411', 'Owner': 'JT', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'group', 'Notification Date': 'Incorporated', 'Amount': 'S', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20011607,Hon. Susie Lee,"Invalid or missing transaction date: analytics,","{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20011607', 'Owner': 'JT', 'Asset': '', 'Ticker': '', 'Transaction Type': 'S', 'Transaction Date': 'analytics,', 'Notification Date': 'Inc.', 'Amount': '(VRSK)', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20012566,Hon. Susie Lee,Invalid or missing transaction date: S,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20012566', 'Owner': 'JT', 'Asset': 'Fortive Corporation', 'Ticker': 'FTV', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '10/03/2019', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20012566,Hon. Susie Lee,Invalid or missing transaction date: S,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20012566', 'Owner': 'JT', 'Asset': 'Teledyne', 'Ticker': 'TDY', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '10/11/2019', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20012436,Hon. Susie Lee,Invalid or missing transaction date: S,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20012436', 'Owner': 'JT', 'Asset': 'aptargroup, Inc', 'Ticker': 'aTR', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '09/11/2019', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20012436,Hon. Susie Lee,Invalid or missing transaction date: S,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20012436', 'Owner': 'JT', 'Asset': 'Ball Corporation', 'Ticker': 'BLL', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '09/06/2019', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20012436,Hon. Susie Lee,Invalid or missing transaction date: S,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20012436', 'Owner': 'JT', 'Asset': 'CDW Corporation', 'Ticker': 'CDW', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '09/12/2019', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20012436,Hon. Susie Lee,Invalid or missing transaction date: S,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20012436', 'Owner': 'JT', 'Asset': 'Equinix, Inc', 'Ticker': 'EQIX', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '09/12/2019', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20012436,Hon. Susie Lee,Invalid or missing transaction date: S,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20012436', 'Owner': 'JT', 'Asset': 'Equinix, Inc', 'Ticker': 'EQIX', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '09/10/2019', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20012436,Hon. Susie Lee,Invalid or missing transaction date: S,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20012436', 'Owner': 'JT', 'Asset': 'Fortive Corporation', 'Ticker': 'FTV', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '09/06/2019', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20012436,Hon. Susie Lee,Invalid or missing transaction date: S,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20012436', 'Owner': 'JT', 'Asset': 'Xcel Energy Inc', 'Ticker': 'XEL', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '09/06/2019', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20012436,Hon. Susie Lee,Invalid or missing transaction date: S,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20012436', 'Owner': 'JT', 'Asset': 'Xcel Energy Inc', 'Ticker': 'XEL', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '09/10/2019', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20012262,Hon. Susie Lee,Invalid or missing transaction date: S,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20012262', 'Owner': 'JT', 'Asset': 'aramark', 'Ticker': 'aRMK', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '08/19/2019', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20012262,Hon. Susie Lee,Invalid or missing transaction date: S,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20012262', 'Owner': 'JT', 'Asset': 'CBRE group Inc Common', 'Ticker': 'CBRE', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '08/29/2019', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20012262,Hon. Susie Lee,Invalid or missing transaction date: S,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20012262', 'Owner': 'JT', 'Asset': 'Iaa, Inc', 'Ticker': 'Iaa', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '08/07/2019', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20012262,Hon. Susie Lee,Invalid or missing transaction date: S,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20012262', 'Owner': 'JT', 'Asset': 'oNEoK, Inc', 'Ticker': 'OKE', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '08/29/2019', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340iD owner asset transaction Date notification amount cap.'}"
invalid_date,20012262,Hon. Susie Lee,Invalid or missing transaction date: S,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20012262', 'Owner': 'JT', 'Asset': 'oNEoK, Inc', 'Ticker': 'OKE', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '08/28/2019', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20012111,Hon. Susie Lee,Invalid or missing transaction date: S,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20012111', 'Owner': 'JT', 'Asset': 'aptargroup, Inc', 'Ticker': 'aTR', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '07/12/2019', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20012111,Hon. Susie Lee,Invalid or missing transaction date: S,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20012111', 'Owner': 'JT', 'Asset': 'avantor, Inc', 'Ticker': 'aVTR', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '07/19/2019', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20012111,Hon. Susie Lee,Invalid or missing transaction date: S,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20012111', 'Owner': 'JT', 'Asset': 'Ball Corporation', 'Ticker': 'BLL', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '07/12/2019', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
invalid_date,20012111,Hon. Susie Lee,Invalid or missing transaction date: S,"{'Member': 'Lee', 'Prefix': 'Hon.', 'FirstName': 'Susie', 'LastName': 'Lee', 'DocID': '20012111', 'Owner': 'JT', 'Asset': 'Xcel Energy Inc', 'Ticker': 'XEL', 'Transaction Type': 'S', 'Transaction Date': 'S', 'Notification Date': '(partial)', 'Amount': '07/12/2019', 'Filing Status': 'New', 'Description': 'Subholding of: DSL Living Trust > Bank of New York Brokerage account 340'}"
