Member,Prefix,FirstName,LastName,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
Curbelo,Hon.,Carlos,Curbelo,20010329,SP,"Zayo group Holdings, Inc",ZaYo,P,08/28/2018,09/07/2018,"$1,001 - $15,000 gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010329,SP,Invesco & 500 Pure growth ETF,RPg,S,08/08/2018,09/07/2018,"$1 - $1,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010329,SP,iShares Core & Small-Cap ETF,IJR,S,08/08/2018,09/07/2018,"$1,001 - $15,000 gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010329,SP,iShares Edge MSCI Multifactor,,S,08/08/2018,09/07/2018,"$1,001 - $15,000 gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010329,SP,iShares Edge MSCI USa Value,,S,08/08/2018,09/07/2018,"$1,001 - $15,000 gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010073,JT,apple Inc,AAPL,S,07/25/2018,08/08/2018,"$1,001 - $15,000 gfedcb",New,
Curbelo,Hon.,Carlos,Curbelo,20010073,JT,Petroleo Brasileiro s.a.- Petrobras,PBR,S,07/25/2018,08/08/2018,"$15,001 - gfedcb",New,
Curbelo,Hon.,Carlos,Curbelo,20009997,SP,"NKP Ventures, LLC",oT,P,07/25/2018,07/25/2018,"$1,001 - $15,000 gfedc",New,minority investment in an LLC
Curbelo,Hon.,Carlos,Curbelo,20010073,JT,sunPower Corporation,sPWR,S,07/18/2018,08/08/2018,"$1,001 - $15,000 gfedcb",New,
Curbelo,Hon.,Carlos,Curbelo,20010011,SP,"amazon.com, Inc",AMZN,P,06/08/2018,06/30/2018,"$1,001 - $15,000 gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010011,SP,anheuser-Busch Inbev Sa,,S,06/08/2018,06/30/2018,"$1,001 - $15,000 gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010011,SP,Bristol-Myers Squibb Company,BMY,S,06/08/2018,06/30/2018,"$1,001 - $15,000 gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010011,SP,Coca-Cola Company,KO,P,06/08/2018,06/30/2018,"$1,001 - $15,000 gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010011,SP,Hartford Multifactor Developed,HIG,S,06/08/2018,06/30/2018,"$15,001 - gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20009780,JT,"First solar, Inc",FSLR,P,06/06/2018,06/13/2018,"$1,001 - $15,000 gfedc",New,
Curbelo,Hon.,Carlos,Curbelo,20009780,JT,"First solar, Inc",FSLR,P,06/06/2018,06/13/2018,"$1,001 - $15,000 gfedc",New,
Curbelo,Hon.,Carlos,Curbelo,20009939,JT,"First solar, Inc",FSLR,P,06/04/2018,07/04/2018,"$1,001 - $15,000 gfedc",New,
Curbelo,Hon.,Carlos,Curbelo,20009939,JT,"First solar, Inc",FSLR,P,06/04/2018,07/04/2018,"$1,001 - $15,000 gfedc",New,
Curbelo,Hon.,Carlos,Curbelo,20009780,JT,gogo Inc,gogo,P,05/09/2018,06/01/2018,"$1,001 - $15,000 gfedc",New,
Curbelo,Hon.,Carlos,Curbelo,20009780,JT,gogo Inc,gogo,P,05/08/2018,06/01/2018,"$1,001 - $15,000 gfedc",New,
Curbelo,Hon.,Carlos,Curbelo,20009780,JT,gogo Inc,gogo,P,05/07/2018,06/01/2018,"$1,001 - $15,000 gfedc",New,
Curbelo,Hon.,Carlos,Curbelo,20010012,SP,alphabet Inc. - Class a,GOOGL,S,04/06/2018,04/30/2018,"$1,001 - $15,000 gfedcb",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010012,SP,anheuser-Busch Inbev Sa,,P,04/06/2018,04/30/2018,"$1,001 - $15,000 gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010012,SP,Bristol-Myers Squibb Company,BMY,P,04/06/2018,04/30/2018,"$1,001 - $15,000 gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010012,SP,Hartford Multifactor developed,HIG,P,04/06/2018,04/30/2018,"$15,001 - gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010012,SP,iShares Edge MSCI Multifactor,,P,04/06/2018,04/30/2018,"$15,001 - gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010012,SP,iShares Edge MSCI USa Value,,P,04/06/2018,04/30/2018,"$15,001 - gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010012,SP,iShares Russell 1000 growth ETF,IWF,S,04/06/2018,04/30/2018,"$1 - $1,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010012,SP,Microsoft Corporation,MSFT,P,04/06/2018,04/30/2018,"$1,001 - $15,000 gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010012,SP,"Mondelez International, Inc. -",MDLZ,S,04/06/2018,04/30/2018,"$1,001 - $15,000 gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010012,SP,"Rockwell automation, Inc",ROK,P,04/06/2018,04/30/2018,"$1,001 - $15,000 gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010012,SP,SPdR dow Jones Industrial,,S,04/06/2018,04/30/2018,"$15,001 - gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010012,SP,SPdR Select Sector Fund - Energy,,S,04/06/2018,04/30/2018,"$1,001 - $15,000 gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010012,SP,SPdR Select Sector Fund -,,S,04/06/2018,04/30/2018,"$1,001 - $15,000 gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010012,SP,Union Pacific Corporation,UNP,P,04/06/2018,04/30/2018,"$1,001 - $15,000 gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010012,SP,VanEck Vectors J.. Morgan EM,,P,04/06/2018,04/30/2018,"$1,001 - $15,000 gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010012,SP,Vanguard FTSE developed,,S,04/06/2018,04/30/2018,"$15,001 - gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20010012,SP,Visa Inc,V,P,04/06/2018,04/30/2018,"$1,001 - $15,000 gfedc",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20009415,SP,"NKP Ventures, LLC",oT,P,04/02/2018,04/02/2018,"$15,001 - gfedc",New,Minority investment in an LLC
Curbelo,Hon.,Carlos,Curbelo,20009624,JT,general Electric Company,GE,P,03/28/2018,05/19/2018,"$1,001 - $15,000 gfedc",New,
Curbelo,Hon.,Carlos,Curbelo,20009624,JT,general Electric Company,GE,P,03/23/2018,05/19/2018,"$1,001 - $15,000 gfedc",New,
Curbelo,Hon.,Carlos,Curbelo,20009192,JT,general Electric Company,GE,P,03/23/2018,03/23/2018,"$1,001 - $15,000",New,stock account
Curbelo,Hon.,Carlos,Curbelo,20009192,JT,Exxon Mobil Corporation,XOM,P,02/8/2018,03/7/2018,"$1,001 - $15,000",New,
Curbelo,Hon.,Carlos,Curbelo,20009192,JT,general Electric Company,GE,P,02/8/2018,03/7/2018,"$1,001 - $15,000",New,
Curbelo,Hon.,Carlos,Curbelo,20009193,SP,"Facebook, Inc. - Class a",FB,S,02/6/2018,03/7/2018,"$1,001 - $15,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20009193,SP,iShares Core & Small-Cap ETF,IJR,S,02/6/2018,03/7/2018,"$1,001 - $15,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20009193,SP,iShares Russell 1000 growth ETF,IWF,S,02/6/2018,03/7/2018,"$15,001 - $50,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20009193,SP,SPdR dow Jones Industrial average,,S,02/5/2018,03/7/2018,"$15,001 - $50,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20009193,SP,"Facebook, Inc. - Class a",FB,P,02/20/2018,03/7/2018,"$1,001 - $15,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20009193,SP,iShares Core & Small-Cap ETF,IJR,P,02/20/2018,03/7/2018,"$1,001 - $15,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20009193,SP,iShares Russell 1000 growth ETF,IWF,P,02/20/2018,03/7/2018,"$15,001 - $50,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20009193,SP,RoBo global Robotics and automation,,P,02/20/2018,03/7/2018,"$1,001 - $15,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20009193,SP,SPdR dow Jones Industrial average,,P,02/20/2018,03/7/2018,"$15,001 - $50,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20009193,SP,RoBo global Robotics and automation,,S,02/2/2018,03/7/2018,"$1,001 - $15,000",New,Subholding of: UBS Brokerage accountID Owner Asset Transaction Date Notification Amount
Curbelo,Hon.,Carlos,Curbelo,20009192,JT,"First solar, Inc",FSLR,P,02/13/2018,03/7/2018,"$1,001 - $15,000",New,
Curbelo,Hon.,Carlos,Curbelo,20008890,SP,"Facebook, Inc. - Class a",FB,S,01/22/2018,01/22/2018,"$1,001 - $15,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20008890,SP,iShares Core & Mid-Cap ETF,IJH,S,01/22/2018,01/22/2018,"$15,001 - $50,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20008890,SP,iShares Core & Small-Cap ETF,IJR,P,01/22/2018,01/22/2018,"$1,001 - $15,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20008890,SP,iShares Russell 1000 growth ETF,IWF,S,01/22/2018,01/23/2018,"$1,001 - $15,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20008890,SP,iShares U.. Real Estate ETF,IYR,S,01/22/2018,01/22/2018,"$1,001 - $15,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20008890,SP,"Mondelez International, Inc. - Class a",MdLZ,P,01/22/2018,01/22/2018,"$1,001 - $15,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20008890,SP,SPdR dow Jones Industrial average,,S,01/22/2018,01/22/2018,"$15,001 - $50,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20008890,SP,SPdR Select Sector Fund - Energy Select,,P,01/22/2018,01/22/2018,"$1,001 - $15,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20008890,SP,SPdR Select Sector Fund - Financial,XLF,P,01/22/2018,01/22/2018,"$1,001 - $15,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20008890,SP,Vanguard FTSE developed Markets ETF,VEa,P,01/22/2018,01/22/2018,"$15,001 - $50,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20008890,SP,Visa Inc,V,S,01/22/2018,01/22/2018,"$1,001 - $15,000",New,Subholding of: UBS Brokerage account
Curbelo,Hon.,Carlos,Curbelo,20008747,JT,general Electric Company,GE,P,01/2/2018,01/3/2018,"$1,001 - $15,000",New,
Curbelo,Hon.,Carlos,Curbelo,20009939,Bank,of america Corporation,BaC,S,(partial),06/04/2018,07/04/2018,New,
Curbelo,Hon.,Carlos,Curbelo,20009624,Bank,of america Corporation,BaC,S,(partial),04/26/2018,05/19/2018,New,
Curbelo,Hon.,Carlos,Curbelo,20009624,Bank,of america Corporation,BaC,S,(partial),05/28/2018,05/19/2018,New,
Davidson,Hon.,Warren,Davidson,20010466,JT,general Electric Company,GE,P,02/06/2018,02/06/2018,"$15,001 - gfedc",New,"1,800 shares at $14.94"
Davidson,Hon.,Warren,Davidson,20010466,JT,"Workhorse group, Inc",WKHs,P,02/06/2018,02/06/2018,"$1,001 - $15,000 gfedc",New,"3,600 shares at $2.82 per share"
Davis,Hon.,Susan A.,Davis,20010664,SP,Electronic Arts Inc,EA,P,10/24/2018,10/26/2018,"$15,001 - gfedc",New,
Davis,Hon.,Susan A.,Davis,20010664,SP,"Versum Materials, Inc",VSM,S,10/24/2018,10/26/2018,"$1,001 - $15,000 gfedc",New,
Davis,Hon.,Susan A.,Davis,20009708,SP,"Alaska Air group, Inc",AlK,P,05/17/2018,05/21/2018,"$1,001 - $15,000 gfedc",New,
Davis,Hon.,Susan A.,Davis,20009128,SP,"Allete, Inc",AlE,S,03/7/2018,03/9/2018,"$1,001 - $15,000",New,
Davis,Hon.,Susan A.,Davis,20009128,SP,Charles Schwab Corporation,SCHW,S,03/7/2018,03/9/2018,"$1,001 - $15,000",New,
Davis,Hon.,Susan A.,Davis,20009128,SP,Exelon Corporation,EXC,P,03/7/2018,03/9/2018,"$1,001 - $15,000",New,
Davis,Hon.,Susan A.,Davis,20009128,SP,"HCP, Inc",HCP,S,03/7/2018,03/9/2018,"$15,001 - $50,000",New,
Davis,Hon.,Susan A.,Davis,20009128,JT,Royal Caribbean Cruises ltd,RCL,S,03/7/2018,03/9/2018,"$1,001 - $15,000",New,
DelBene,Hon.,Suzan K.,DelBene,20010766,JT,NJ,,S,Trans,TR,F,New,
DelBene,Hon.,Suzan K.,DelBene,20010766,JT,N,NDAQ,S,Isd,TX,5%,New,
DelBene,Hon.,Suzan K.,DelBene,20010399,SP,,,S,Corporation,(MSFT),S,New,
DelBene,Hon.,Suzan K.,DelBene,20009428,JT,ID,IEX,S,BlDg,auth,5.00%,New,
DelBene,Hon.,Suzan K.,DelBene,20008671,JT,NEW YORK NY gO BDS 5.00% DuE,,P,12/7/2017,12/7/2017,"$250,001 - $500,000",New,
DelBene,Hon.,Suzan K.,DelBene,20008671,JT,uS TREaSuRY NT 1% DuE,,S,12/7/2017,12/7/2017,"$250,001 - $500,000",New,
DelBene,Hon.,Suzan K.,DelBene,20008671,JT,HaRRIS CNTY TEX REF BDS SER,,P,12/6/2017,12/6/2017,"$250,001 - $500,000",New,
DelBene,Hon.,Suzan K.,DelBene,20008671,JT,uS TREaSuRY NT 1.00% DuE,,S,12/6/2017,12/6/2017,"$15,001 - $50,000",New,
DelBene,Hon.,Suzan K.,DelBene,20008671,JT,uS TREaSuRY NT 1.375% DuE,,S,12/6/2017,12/6/2017,"$250,001 - $500,000",New,
DelBene,Hon.,Suzan K.,DelBene,20008671,JT,Microsoft Corporation,MSFT,P,12/29/2017,12/29/2017,"$1,001 - $15,000",New,
DelBene,Hon.,Suzan K.,DelBene,20010766,JT,Pa Eco Dev Fa WS 1.55% Due,,S,11/07/2018,11/07/2018,1.55%,New,
DelBene,Hon.,Suzan K.,DelBene,20010766,JT,Maryland ST go ST local 5.00%,Marriott International,P,11/06/2018,11/06/2018,5.00%,New,
DelBene,Hon.,Suzan K.,DelBene,20010582,JT,Cent TX Reg Mobility 5.00% Due,,S,10/17/2018,10/17/2018,5.00%,New,
DelBene,Hon.,Suzan K.,DelBene,20010582,JT,District Columbia gO BDS 5.00%,,P,10/15/2018,10/15/2018,5.00%,New,
DelBene,Hon.,Suzan K.,DelBene,20010582,JT,North Tex TWY auth Rev 5.00%,,S,10/12/2018,10/12/2018,5.00%,New,
DelBene,Hon.,Suzan K.,DelBene,20010399,SP,Microsoft Corporation,MSFT,P,09/28/2018,09/28/2018,"$1,001 - $15,000 gfedc",New,
DelBene,Hon.,Suzan K.,DelBene,20010399,JT,Philadelphia Pa Sch Dist go BDS,,P,09/24/2018,09/24/2018,"$15,001 - gfedc",New,
DelBene,Hon.,Suzan K.,DelBene,20010208,SP,Microsoft Corporation,MSFT,P,08/31/2018,08/31/2018,"$5,000,001 - gfedc",New,
DelBene,Hon.,Suzan K.,DelBene,20010208,JT,Harris CNTY Tex Ref BDS 5.00%,,S,08/30/2018,08/30/2018,5.00%,New,
DelBene,Hon.,Suzan K.,DelBene,20010208,JT,Colorado Health 2.8% Rev lTX,,P,08/29/2018,08/29/2018,2.8%,New,
DelBene,Hon.,Suzan K.,DelBene,20010208,SP,Microsoft Corporation,MSFT,P,08/29/2018,08/29/2018,"$250,001 - gfedc",New,
DelBene,Hon.,Suzan K.,DelBene,20010208,JT,Minnesota ST gO Var Purp BDS,,P,08/07/2018,08/07/2018,"$250,001 - gfedc",New,
DelBene,Hon.,Suzan K.,DelBene,20010208,JT,Fl Hurricane Ca 2.995% Due,,S,08/01/2018,08/01/2018,2.995%,New,
DelBene,Hon.,Suzan K.,DelBene,20010208,JT,Florida ST Constr BDS Ser 2016,,P,08/01/2018,08/01/2018,"$1 - $1,000",New,
DelBene,Hon.,Suzan K.,DelBene,20010014,JT,great lakes WTR auth Mich Wtr,,S,07/27/2018,07/27/2018,"$250,001 - gfedc",New,
DelBene,Hon.,Suzan K.,DelBene,20010014,JT,New York ST Dorm auth Sales Tax,,P,07/27/2018,07/27/2018,"$250,001 - gfedc",New,
DelBene,Hon.,Suzan K.,DelBene,20010014,SP,Microsoft Corporation,MSFT,P,07/02/2018,07/02/2018,"$1,001 - $15,000 gfedc",New,
DelBene,Hon.,Suzan K.,DelBene,20010014,JT,united States Treas NTS 1.375%,UAL,S,07/02/2018,07/02/2018,1.375%,New,
DelBene,Hon.,Suzan K.,DelBene,20009823,JT,arizona ST Transport 5% 19 Excise,,P,06/28/2018,06/28/2018,5%,New,
DelBene,Hon.,Suzan K.,DelBene,20009823,JT,us Treasury Nt 1.375% Due,,S,06/28/2018,06/28/2018,1.375%,New,
DelBene,Hon.,Suzan K.,DelBene,20009823,JT,Fairfax CNTY Va 4% gO Due,,P,06/26/2018,06/26/2018,4%,New,
DelBene,Hon.,Suzan K.,DelBene,20009823,JT,Dallas Tex gO Ref and impt BDS,,S,06/15/2018,06/15/2018,"$250,001 - gfedc",New,
DelBene,Hon.,Suzan K.,DelBene,20009823,JT,Philadelphia Pa Sch Dist gO BDS,,P,06/14/2018,06/14/2018,"$250,001 - gfedc",New,
DelBene,Hon.,Suzan K.,DelBene,20009823,JT,N East Isd TX 5% Due,,P,06/07/2018,06/07/2018,5%,New,
DelBene,Hon.,Suzan K.,DelBene,20009672,JT,Montgomery CN MD Go 5.00%,,P,05/17/2018,05/17/2018,5.00%,New,Subholding of: GRRTS LTD
DelBene,Hon.,Suzan K.,DelBene,20009672,JT,New York NY City HSG Dev Corp,,S,05/17/2018,05/17/2018,"$250,001 - gfedc",New,Subholding of: GRRTS LTD
DelBene,Hon.,Suzan K.,DelBene,20009672,JT,Tennessee HSG Dev agy,,P,05/09/2018,05/09/2018,"$250,001 - gfedc",New,Subholding of: GRRTS LTD
DelBene,Hon.,Suzan K.,DelBene,20009428,JT,Portland Ore urban Renewal and,,S,04/26/2018,04/26/2018,"$250,001 - gfedcb",New,
DelBene,Hon.,Suzan K.,DelBene,20009428,JT,Portland Ore urban Renewal and,,P,04/11/2018,04/11/2018,"$15,001 - gfedc",New,
DelBene,Hon.,Suzan K.,DelBene,20009428,JT,Colorado ST gen FD Rev gen,GEN,S,04/03/2018,04/03/2018,"$250,001 - gfedc",New,
DelBene,Hon.,Suzan K.,DelBene,20009226,SP,Microsoft Corporation,MSFT,P,03/29/2018,03/29/2018,"$1,001 - $15,000",New,
DelBene,Hon.,Suzan K.,DelBene,20009226,JT,Cent TX Reg Mobil 5.00% Due Jan 1,,P,03/27/2018,03/27/2018,"$1,001 - $15,000",New,
DelBene,Hon.,Suzan K.,DelBene,20009226,SP,Microsoft Corporation,MSFT,S,03/1/2018,03/1/2018,"$100,001 - $250,000",New,
DelBene,Hon.,Suzan K.,DelBene,20009074,SP,Microsoft Corporation,MSFT,P,02/28/2018,02/28/2018,"$250,001 - $500,000",New,
DelBene,Hon.,Suzan K.,DelBene,20009074,JT,Colorado ST gen FD Rev gen 4.00%,GEN,P,02/26/2018,02/26/2018,"$250,001 - $500,000",New,
DelBene,Hon.,Suzan K.,DelBene,20008895,JT,american Intl gR 5.85% Due,AEP,S,01/16/2018,01/16/2018,"$100,001 - $250,000",New,
DelBene,Hon.,Suzan K.,DelBene,20009428,JT,Portland Ore urban Renewal and,,S,(partial),04/03/2018,04/03/2018,New,
Diaz-Balart,Hon.,Mario,Diaz-Balart,20009534,JT,"amazon.com, Inc",AMZN,S,05/24/2017,05/24/2017,"$1,001 - $15,000 gfedc",New,
Diaz-Balart,Hon.,Mario,Diaz-Balart,20009534,JT,Hewlett Packard Enterprise,HPE,S,05/24/2017,05/24/2017,"$1,001 - $15,000 gfedc",New,
Diaz-Balart,Hon.,Mario,Diaz-Balart,20009534,JT,HP Inc,HPQ,S,05/24/2017,05/24/2017,"$1,001 - $15,000 gfedc",New,
Dingell,Hon.,Debbie,Dingell,20008653,JT,apollo Senior Floating Rate Fund Inc,aFT,S,12/28/2017,01/2/2018,"$15,001 - $50,000",New,Subholding of: Morgan Stanley Smith Barney LLC Brokerage account
Dingell,Hon.,Debbie,Dingell,20008653,SP,Newell Brands Inc,NWL,S,12/28/2017,01/2/2018,"$15,001 - $50,000",New,Subholding of: Morgan Stanley Smith Barney Brokerage account
Dingell,Hon.,Debbie,Dingell,20010768,SP,united Technologies Corporation,uTX,P,11/27/2018,12/03/2018,"$15,001 - gfedc",New,Subholding of: Morgan Stanley Smith Barney LLC IRA
Dingell,Hon.,Debbie,Dingell,20010662,SP,"WPX Energy, Inc",WPX,P,11/08/2018,11/13/2018,"$15,001 - gfedc",New,Subholding of: Morgan Stanley Smith Barney LLC IRA
Dingell,Hon.,Debbie,Dingell,20010662,JT,"Resideo Technologies, Inc",REZI,S,11/01/2018,11/05/2018,"$1,001 - $15,000 gfedcb",New,"Received 83 shares of Resideo Technologies, Inc. (REZI) on 10/29/18 valued less than $1,000, as a result of"
Dingell,Hon.,Debbie,Dingell,20010662,SP,"Resideo Technologies, Inc",REZI,S,11/01/2018,11/05/2018,"$1,001 - $15,000 gfedcb",New,"Received 75 shares of Resideo Technologies, Inc. (REZI) on 10/29/18 valued less than $1,000, as a result of"
Dingell,Hon.,Debbie,Dingell,20010662,SP,ALLY FINANCIAL INC,OT,P,10/31/2018,11/05/2018,"$15,001 - gfedc",New,Bond Matures 5/19/2022 Coupon Rate: 4.625%
Dingell,Hon.,Debbie,Dingell,20010555,JT,3M Company,MMM,S,10/24/2018,10/29/2018,"$1 - $1,000",New,Subholding of: Morgan Stanley Smith Barney LLC Brokerage Account
Dingell,Hon.,Debbie,Dingell,20010555,SP,Starbucks Corporation,SBUX,S,10/24/2018,10/29/2018,"$15,001 - gfedcb",New,Subholding of: Morgan Stanley Smith Barney LLC IRA
Dingell,Hon.,Debbie,Dingell,20010555,SP,"Walgreens Boots Alliance, Inc",WBA,S,10/24/2018,10/29/2018,"$15,001 - gfedcb",New,Subholding of: Morgan Stanley Smith Barney Brokerage Account
Dingell,Hon.,Debbie,Dingell,20010555,SP,Energy Transfer LP,ET,E,10/19/2018,10/22/2018,"$15,001 - gfedc",New,Shares received in exchange for Energy Transfer Partners LP (ETP) shares as a result of a merger.
Dingell,Hon.,Debbie,Dingell,20010447,JT,"Praxair, Inc",PX,S,10/02/2018,10/08/2018,"$15,001 - gfedcb",New,Subholding of: Morgan Stanley Smith Barney LLC Brokerage account
Dingell,Hon.,Debbie,Dingell,20010447,JT,MICHIgaN ST,CS,P,10/01/2018,10/08/2018,"$15,001 - gfedc",New,Bond Maturity Date - 5/01/2033 Coupon Rate - 3.125% CUSIP ID # - 594612EE9
Dingell,Hon.,Debbie,Dingell,20010314,SP,MgM Resorts International,CS,P,09/11/2018,09/17/2018,"$15,001 - gfedc",New,Bond. Maturity date - 3/25/2023; Coupon rate - 6%.
Dingell,Hon.,Debbie,Dingell,20010206,SP,"NRg Yield, Inc. Class C",NYLD,S,08/21/2018,09/04/2018,"$15,001 - gfedc",New,Subholding of: Morgan Stanley Smith Barney LLC IRA
Dingell,Hon.,Debbie,Dingell,20010137,SP,aircastle Limited,aYR,P,08/14/2018,08/20/2018,"$1,001 - $15,000 gfedc",New,Subholding of: Morgan Stanley Smith Barney Brokerage account
Dingell,Hon.,Debbie,Dingell,20010050,SP,CBS Corporation Class B,CBS,P,07/30/2018,08/06/2018,"$15,001 - gfedc",New,Subholding of: Morgan Stanley Smith Barney Brokerage Account
Dingell,Hon.,Debbie,Dingell,20010050,SP,Valero Energy Corporation,VLO,P,07/30/2018,08/06/2018,"$1,001 - $15,000 gfedc",New,Subholding of: Morgan Stanley Smith Barney LLC IRA
Dingell,Hon.,Debbie,Dingell,20009986,SP,Ally Financial Inc,ALLY,P,07/26/2018,07/30/2018,"$15,001 - gfedc",New,Subholding of: Morgan Stanley Smith Barney LLC IRA
Dingell,Hon.,Debbie,Dingell,20009986,SP,QuALCOMM Incorporated,QCOM,S,07/26/2018,07/30/2018,"$15,001 - gfedcb",New,Subholding of: Morgan Stanley Smith Barney LLC IRA
Dingell,Hon.,Debbie,Dingell,20009911,SP,Johnson Controls International plc,JNJ,P,07/12/2018,07/16/2018,"$1,001 - $15,000 gfedc",New,Subholding of: Morgan Stanley Smith Barney Brokerage account
Dingell,Hon.,Debbie,Dingell,20009722,SP,MgM RESORTS INTL,CS,P,06/04/2018,06/11/2018,"$15,001 - gfedc",New,Corporate Bond - Matures 3/15/2023 Coupon rate - 6%
Dingell,Hon.,Debbie,Dingell,20009722,SP,Valero Energy Corporation,VLO,P,06/04/2018,06/11/2018,"$1,001 - $15,000 gfedc",New,Subholding of: Morgan Stanley Smith Barney LLC IRA
Dingell,Hon.,Debbie,Dingell,20009650,JT,3M Company,MMM,P,05/23/2018,05/29/2018,"$1 - $1,000",New,Subholding of: Morgan Stanley Smith Barney LLC Brokerage account
Dingell,Hon.,Debbie,Dingell,20009650,JT,"Pepsico, Inc",PEP,P,05/23/2018,05/29/2018,"$15,001 - gfedc",New,Subholding of: Morgan Stanley Smith Barney LLC Brokerage account
Dingell,Hon.,Debbie,Dingell,20009570,JT,Comcast Corporation - Class a,CMCSa,P,05/08/2018,05/14/2018,"$15,001 - gfedc",New,Subholding of: Morgan Stanley Smith Barney LLC Brokerage account
Dingell,Hon.,Debbie,Dingell,20009570,JT,Enterprise Products Partners L,EPD,P,05/08/2018,05/14/2018,"$1,001 - $15,000 gfedc",New,Subholding of: Morgan Stanley Smith Barney LLC Brokerage account
Dingell,Hon.,Debbie,Dingell,20009412,SP,gMAC CAP TRuST I 8.125% TO,ALLY.A,S,04/26/2018,04/30/2018,8.125%,New,Corporate Bond
Dingell,Hon.,Debbie,Dingell,20009378,SP,Crown Castle International Corp,CCI,P,04/20/2018,04/23/2018,"$15,001 - gfedc",New,Subholding of: Morgan Stanley Smith Barney LLC IRA
Dingell,Hon.,Debbie,Dingell,20009323,SP,Vodafone group Plc - American,VOD,P,04/09/2018,04/16/2018,"$1,001 - $15,000 gfedc",New,Subholding of: Morgan Stanley Smith Barney LLC IRA
